################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_2l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,2.98,0.00,2.52,0.00,4.29,0.00,True
97.00,99.35,84.88,91.80,75.31,83.05,44.48,True
99.32,99.85,88.91,93.12,78.20,83.25,87.10,True
99.70,99.95,90.65,93.46,80.41,84.35,130.44,True
99.69,99.89,91.75,93.86,81.23,84.61,172.79,True
99.88,99.96,91.76,93.68,81.20,83.79,214.14,True
99.89,99.98,92.24,93.90,82.76,85.15,256.69,True
99.95,99.97,93.00,94.53,83.07,85.11,300.08,True
99.99,100.00,93.09,94.41,84.10,86.04,343.26,True
99.95,99.99,93.28,94.49,83.44,85.25,387.38,True
99.92,99.97,93.47,94.75,84.02,85.75,432.09,True
99.97,99.98,93.22,94.60,82.77,84.76,476.87,False
99.99,100.00,93.72,94.69,83.43,85.32,520.58,True
99.99,100.00,93.68,94.70,82.80,84.29,564.24,False
99.99,100.00,93.69,94.55,84.38,85.69,606.96,False
99.90,99.94,93.03,94.11,84.67,86.27,649.90,True
99.96,100.00,94.37,95.05,84.43,85.85,693.67,True
99.99,100.00,94.21,95.09,85.63,86.59,735.65,True
100.00,100.00,93.96,94.66,83.88,85.01,778.14,False
99.99,100.00,94.34,95.05,84.50,85.55,821.95,False
100.00,100.00,94.13,94.86,84.15,85.30,864.58,False
99.95,99.98,93.57,94.41,84.31,85.30,906.20,False
100.00,100.00,94.03,94.73,85.66,86.72,949.02,True
99.97,99.98,94.11,94.59,84.00,84.97,992.74,False
100.00,100.00,94.79,95.27,85.68,86.52,1035.81,True
100.00,100.00,94.58,95.24,84.62,85.53,1078.71,False
99.99,99.99,94.58,95.25,85.61,86.55,1121.85,False
99.86,99.93,93.82,94.30,84.43,85.57,1165.86,False
99.99,99.99,94.35,94.92,84.12,84.91,1208.98,False
99.98,99.99,94.50,95.13,84.62,85.54,1250.90,False
100.00,100.00,94.86,95.39,85.52,86.24,1294.03,True
100.00,100.00,95.05,95.45,84.94,85.53,1338.38,True
100.00,100.00,95.05,95.56,86.14,87.01,1381.55,True
100.00,100.00,94.79,95.26,85.37,86.22,1424.26,False
100.00,100.00,94.20,94.70,86.12,86.91,1467.19,False
99.97,99.98,94.22,94.74,85.32,86.12,1511.08,False
100.00,100.00,94.78,95.27,86.88,87.59,1553.56,True
99.99,100.00,94.46,94.96,86.31,87.03,1595.45,False
100.00,100.00,94.50,94.98,84.23,85.04,1637.60,False
99.99,99.99,94.53,94.98,85.37,86.24,1680.42,False
100.00,100.00,94.73,95.20,85.22,85.75,1723.50,False
100.00,100.00,94.78,95.27,86.88,87.59,1723.50,False
