################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | fabric
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 10000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
82.44,98.76,80.81,96.97,80.95,98.27,518.77,True
82.56,98.76,81.10,96.97,81.39,98.27,520.99,True
82.68,98.64,80.81,97.26,80.95,98.27,523.28,False
82.93,98.76,80.81,97.26,81.39,97.84,525.58,False
83.12,98.82,81.10,97.11,80.95,98.27,527.84,False
83.18,98.82,81.24,97.26,81.39,98.27,530.05,True
83.49,98.76,81.39,97.26,80.95,97.84,532.33,True
83.49,98.89,81.53,97.11,80.95,98.27,534.50,True
83.86,98.89,81.39,97.26,82.25,98.27,536.78,False
84.23,98.89,81.67,96.97,81.39,98.27,539.03,True
84.48,98.82,81.53,97.11,81.39,98.27,541.37,False
84.72,98.89,81.67,96.97,81.82,97.84,543.58,False
85.03,98.95,82.25,97.26,82.25,98.27,545.74,True
85.16,98.95,82.11,97.11,82.25,98.27,548.00,False
85.22,99.01,82.25,96.97,82.25,97.84,550.33,False
85.47,99.13,82.40,97.11,83.55,97.84,552.59,True
85.84,99.01,82.68,97.26,83.12,98.27,554.91,True
86.09,99.07,82.97,97.26,83.12,98.27,557.09,True
86.39,99.07,82.83,97.26,83.12,98.27,559.50,False
86.70,99.13,82.83,97.11,83.98,98.27,561.80,False
86.70,99.07,82.97,97.26,83.55,98.27,564.09,False
87.01,99.07,82.83,96.97,83.55,98.27,566.27,False
87.32,99.20,82.83,96.97,84.42,98.27,568.55,False
87.69,99.13,82.83,96.97,84.85,98.27,570.84,False
87.76,99.13,83.12,97.11,84.42,98.27,573.03,True
87.69,99.13,83.41,97.26,84.42,98.27,575.26,True
88.13,99.20,83.26,97.11,84.42,98.27,577.60,False
88.31,99.26,83.26,97.40,84.42,98.27,579.98,False
88.37,99.20,83.69,97.26,84.85,98.27,582.34,True
88.19,99.13,83.98,97.26,85.28,98.27,584.65,True
88.50,99.26,83.98,97.26,85.28,98.27,587.02,False
88.81,99.26,83.84,97.26,86.15,98.27,589.23,False
88.68,99.26,83.84,97.40,85.71,98.27,591.50,False
88.99,99.26,84.27,97.26,85.71,98.27,593.69,True
88.99,99.26,84.56,97.40,86.58,98.27,595.97,True
89.05,99.26,84.56,97.40,86.15,98.27,598.23,False
89.18,99.26,84.85,97.55,87.01,98.27,600.53,True
89.49,99.32,84.70,97.55,86.58,98.27,602.80,False
89.61,99.26,84.99,97.55,87.01,98.27,605.13,True
89.92,99.32,85.28,97.26,87.45,97.84,607.42,True
90.04,99.32,85.43,97.26,87.01,98.27,609.60,True
90.04,99.32,85.71,97.55,87.45,97.84,611.84,True
90.41,99.32,85.71,97.40,87.45,97.84,614.07,False
90.17,99.38,85.71,97.55,87.45,98.27,616.32,False
90.54,99.32,85.86,97.55,87.45,98.27,618.59,True
90.35,99.38,85.86,97.55,87.45,98.27,620.80,False
90.91,99.32,86.15,97.69,87.45,98.27,623.15,True
90.91,99.38,86.87,97.69,87.45,98.27,625.46,True
90.91,99.38,86.87,97.69,87.88,97.84,627.71,False
91.28,99.38,86.58,97.69,88.74,97.40,629.97,False
90.97,99.38,87.30,97.69,87.45,97.84,632.21,True
91.22,99.38,87.16,97.84,88.74,97.84,634.49,False
91.22,99.38,87.45,97.69,87.88,98.27,636.79,True
91.40,99.32,87.16,98.12,89.18,97.84,638.99,False
91.22,99.38,87.45,97.69,88.31,97.84,641.23,False
91.40,99.38,87.30,97.84,89.18,97.84,643.38,False
91.59,99.38,87.45,98.12,89.18,97.84,645.54,False
91.96,99.38,87.88,97.84,89.61,97.84,647.78,True
91.84,99.38,87.73,98.12,89.18,97.84,650.07,False
92.08,99.44,87.73,98.12,89.18,97.84,652.32,False
91.90,99.44,88.02,98.12,88.74,97.84,654.62,True
92.27,99.44,88.60,98.12,89.61,97.84,656.83,True
92.21,99.51,88.74,98.12,90.04,98.27,659.22,True
92.33,99.51,88.74,98.12,89.61,98.27,661.55,False
92.52,99.44,88.31,98.12,90.04,97.84,663.79,False
92.64,99.44,88.89,97.98,89.61,97.84,666.01,True
92.83,99.44,89.18,98.12,90.04,97.84,668.41,True
92.58,99.51,88.60,97.84,89.61,97.84,670.75,False
92.76,99.51,89.32,98.12,89.61,97.84,673.05,True
92.89,99.44,89.18,98.12,89.61,97.84,675.32,False
93.26,99.51,89.47,98.27,90.04,97.84,677.55,True
93.38,99.51,89.61,98.12,90.04,97.84,679.89,True
93.38,99.51,89.47,98.12,90.48,97.84,682.09,False
93.51,99.51,89.75,98.12,90.04,98.27,684.27,True
93.51,99.51,89.75,98.27,90.04,97.84,686.63,False
93.51,99.57,89.75,97.98,90.48,97.84,688.98,False
93.69,99.57,89.90,98.27,90.91,97.84,691.66,True
93.82,99.57,90.04,98.12,90.48,97.84,693.91,True
93.88,99.57,90.04,98.12,90.48,97.84,696.29,False
94.00,99.57,90.04,98.12,90.48,97.84,698.50,False
93.82,99.57,90.19,98.41,90.48,97.84,700.73,True
94.12,99.57,90.48,98.27,90.48,97.84,702.99,True
94.25,99.57,90.19,98.41,90.91,97.84,705.30,False
94.43,99.57,90.62,98.12,90.48,97.40,707.58,True
94.31,99.57,90.48,98.41,90.91,98.27,709.86,False
94.50,99.57,90.62,98.41,90.48,97.84,712.08,False
94.50,99.57,90.76,98.41,90.91,97.84,714.41,True
94.56,99.57,90.62,98.27,90.91,97.40,716.64,False
94.50,99.57,90.76,98.41,90.91,97.40,718.89,False
94.43,99.57,90.76,98.41,90.91,97.40,721.19,False
94.62,99.69,91.34,98.41,90.91,97.40,723.50,True
94.74,99.69,90.91,98.41,90.91,97.40,725.85,False
95.05,99.69,91.05,98.70,91.34,97.84,728.10,False
94.99,99.69,91.49,98.56,90.91,97.40,730.40,True
95.24,99.69,91.34,98.70,90.91,97.84,732.69,False
95.18,99.69,91.20,98.56,90.91,97.84,734.87,False
95.36,99.69,91.63,98.56,91.34,97.40,737.04,True
95.36,99.75,91.34,98.70,91.34,97.84,739.24,False
95.49,99.69,91.49,98.56,90.91,97.40,741.46,False
95.86,99.69,91.49,98.70,91.34,97.84,743.70,False
95.92,99.69,91.34,98.70,91.34,97.84,746.09,False
95.79,99.69,91.63,98.70,91.34,97.84,748.39,False
95.86,99.69,92.06,98.56,91.77,97.40,750.65,True
95.92,99.81,91.63,98.85,91.34,97.84,753.01,False
96.10,99.75,91.49,98.85,91.34,97.40,755.27,False
96.10,99.69,92.06,98.70,91.77,97.40,757.48,False
96.23,99.81,91.77,98.85,91.34,97.40,759.72,False
96.23,99.69,92.06,98.70,91.34,97.40,762.03,False
96.47,99.88,92.06,98.70,91.34,97.84,764.31,False
96.41,99.88,91.77,98.85,91.34,97.84,766.51,False
96.47,99.88,92.21,98.70,91.77,97.40,768.78,True
96.60,99.88,92.21,98.85,91.77,97.40,770.99,False
96.60,99.81,92.21,98.70,91.77,97.40,773.26,False
96.66,99.88,92.21,98.85,91.77,97.40,775.48,False
97.03,99.88,92.35,98.85,91.34,97.84,777.79,True
97.16,99.88,92.35,98.85,91.34,97.84,780.12,False
97.22,99.88,92.21,98.85,91.77,97.84,782.30,False
97.34,99.88,92.35,98.85,91.77,97.84,784.52,False
97.16,99.88,92.64,98.99,91.77,97.40,786.80,True
