################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | fabric
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,17.38,0.00,17.03,0.00,16.45,0.00,True
14.29,14.29,14.29,14.29,14.29,14.29,3.43,True
14.29,14.29,14.29,14.29,14.29,14.29,5.83,False
14.29,14.29,14.29,14.29,14.29,14.29,8.33,False
14.29,14.29,14.29,14.29,14.29,14.29,10.75,False
14.29,14.29,14.29,14.29,14.29,14.29,13.26,False
14.29,14.29,14.29,14.29,14.29,14.29,15.72,False
14.29,14.29,14.29,14.29,14.29,14.29,18.10,False
14.29,14.29,14.29,14.29,14.29,14.29,20.49,False
14.29,14.29,14.29,14.29,14.29,14.29,22.91,False
14.29,14.29,14.29,14.29,14.29,14.29,25.36,False
14.29,14.29,14.29,14.29,14.29,14.29,27.77,False
14.29,14.29,14.29,14.29,14.29,14.29,30.28,False
14.29,14.29,14.29,14.29,14.29,14.29,32.73,False
14.29,14.29,14.29,14.29,14.29,14.29,35.31,False
14.29,14.29,14.29,14.29,14.29,14.29,37.91,False
14.29,14.29,14.29,14.29,14.29,14.29,40.45,False
14.29,14.29,14.29,14.29,14.29,14.29,42.86,False
14.29,14.29,14.29,14.29,14.29,14.29,45.44,False
14.29,14.29,14.29,14.29,14.29,14.29,47.96,False
14.29,14.29,14.29,14.29,14.29,14.29,50.27,False
14.29,14.29,14.29,14.29,14.29,14.29,52.79,False
14.29,14.29,14.29,14.29,14.29,14.29,55.97,False
14.29,14.29,14.29,14.29,14.29,14.29,58.38,False
14.29,14.29,14.29,14.29,14.29,14.29,60.84,False
14.29,14.29,14.29,14.29,14.29,14.29,63.31,False
14.29,14.29,14.29,14.29,14.29,14.29,65.70,False
14.29,14.29,14.29,14.29,14.29,14.29,68.31,False
14.29,14.29,14.29,14.29,14.29,14.29,70.71,False
14.29,14.29,14.29,14.29,14.29,14.29,73.17,False
14.29,14.29,14.29,14.29,14.29,14.29,75.70,False
14.29,14.29,14.29,14.29,14.29,14.29,78.04,False
14.29,14.29,14.29,14.29,14.29,14.29,80.51,False
14.29,14.29,14.29,14.29,14.29,14.29,82.79,False
14.29,14.29,14.29,14.29,14.29,14.29,85.09,False
14.29,14.29,14.29,14.29,14.29,14.29,87.32,False
14.29,14.29,14.29,14.29,14.29,14.29,89.64,False
14.29,14.29,14.29,14.29,14.29,14.29,91.84,False
14.29,14.29,14.29,14.29,14.29,14.29,94.05,False
14.29,14.29,14.29,14.29,14.29,14.29,96.31,False
14.29,14.29,14.29,14.29,14.29,14.29,98.54,False
14.29,14.29,14.29,14.29,14.29,14.29,100.71,False
14.29,14.29,14.29,14.29,14.29,14.29,102.90,False
14.29,14.29,14.29,14.29,14.29,14.29,105.03,False
14.29,14.29,14.29,14.29,14.29,14.29,107.17,False
14.29,14.29,14.29,14.29,14.29,14.29,109.40,False
14.29,14.29,14.29,14.29,14.29,14.29,111.54,False
14.29,14.29,14.29,14.29,14.29,14.29,113.74,False
14.29,14.29,14.29,14.29,14.29,14.29,115.98,False
14.29,14.29,14.29,14.29,14.29,14.29,118.16,False
14.29,14.29,14.29,14.29,14.29,14.29,120.35,False
14.29,14.29,14.29,14.29,14.29,14.29,122.51,False
14.29,14.29,14.29,14.29,14.29,14.29,124.76,False
14.29,14.29,14.29,14.29,14.29,14.29,124.76,False
