################ TRAINING REPORT #################
# Images path   | ..\datasets\mnist\
# Validation    | 0.30
# Images size   | (28,28)
# Architecure   | mnist
# Bacth Size    | 512
# Snap/Epoch    | 5
# Max epochs    | 500
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,8.41,0.00,8.35,0.00,8.08,0.00,False
98.20,98.94,97.70,98.50,98.10,98.59,55.22,True
98.55,99.24,98.05,98.75,98.11,98.85,108.20,True
98.96,99.43,98.10,98.65,98.41,98.98,160.79,True
99.17,99.55,98.55,99.10,98.56,98.98,213.46,True
98.96,99.46,98.30,98.85,98.34,99.09,266.20,False
99.31,99.63,98.40,98.85,98.55,99.06,316.11,False
99.10,99.49,98.45,98.80,98.49,98.84,368.62,False
99.27,99.62,98.55,99.05,98.51,99.09,420.92,False
99.23,99.57,98.65,99.10,98.39,98.96,470.79,True
99.19,99.62,98.40,98.90,98.29,98.89,520.48,False
99.02,99.47,98.35,98.95,98.39,98.98,572.43,False
99.01,99.48,98.35,99.10,98.30,98.86,624.64,False
99.02,99.51,98.45,98.95,98.15,98.84,676.81,False
99.02,99.42,98.45,98.85,98.18,98.85,729.05,False
99.25,99.61,98.65,99.05,98.55,99.06,781.23,False
99.05,99.51,98.35,98.75,98.28,98.76,833.40,False
98.98,99.54,98.10,98.80,98.36,99.02,885.22,False
98.73,99.27,97.85,98.55,98.08,98.72,935.34,False
98.55,99.18,98.00,98.60,97.82,98.56,987.29,False
99.23,99.57,98.65,99.10,98.39,98.96,987.29,False
