################ TRAINING REPORT #################
# Images path   | ./dataset/parking/pklot/subset_of_mypklot/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | myvgg
# Bacth Size    | 128
# Snap/Epoch    | 5
# Max epochs    | 500
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,53.38,0.00,45.37,0.00,51.37,0.00,False
99.95,99.98,89.79,92.23,96.69,97.55,146.09,True
99.98,99.98,88.78,91.65,96.98,97.99,289.05,True
100.00,100.00,90.27,92.50,97.99,98.27,431.71,True
100.00,100.00,90.16,92.55,96.83,97.99,574.59,False
100.00,100.00,89.79,91.97,97.84,98.13,717.16,False
99.95,99.98,91.17,92.71,97.55,98.27,860.17,True
100.00,100.00,90.85,92.66,96.83,97.70,1002.03,False
100.00,100.00,92.29,94.31,97.41,98.85,1144.69,True
100.00,100.00,90.80,92.82,97.55,98.42,1287.31,False
100.00,100.00,90.80,92.39,97.55,97.70,1429.99,False
100.00,100.00,91.49,93.19,97.55,97.99,1572.70,False
100.00,100.00,91.54,93.19,97.99,98.42,1715.37,False
100.00,100.00,91.33,93.14,97.99,98.27,1858.36,False
99.93,100.00,90.53,92.07,96.83,97.55,2000.59,False
99.98,99.98,91.81,94.47,97.27,98.13,2143.04,False
100.00,100.00,92.98,94.31,97.84,98.27,2286.15,True
100.00,100.00,89.89,92.71,97.27,97.99,2428.74,False
100.00,100.00,91.60,93.24,98.27,98.85,2571.40,True
99.95,99.98,89.68,91.33,96.98,97.55,2714.09,False
99.89,99.93,90.32,91.86,97.70,98.13,2856.88,False
100.00,100.00,89.63,92.61,97.70,97.99,2999.50,False
100.00,100.00,89.57,91.76,97.99,98.42,3142.33,False
100.00,100.00,90.69,91.91,98.13,98.42,3285.41,False
100.00,100.00,91.22,92.82,98.13,98.71,3428.25,False
99.93,99.95,92.02,93.56,97.84,98.42,3571.04,False
100.00,100.00,91.22,92.77,98.13,98.99,3713.75,False
100.00,100.00,91.33,93.03,97.27,98.71,3856.55,False
100.00,100.00,92.34,94.84,97.84,98.56,3999.43,False
100.00,100.00,91.60,93.24,98.27,98.85,3999.43,False
