################ TRAINING REPORT #################
# Images path   | ./dataset/parking/pklot/subset_of_mypklot/training/
# Validation    | 0.30
# Images size   | (64,64)
# Architecure   | myvgg
# Bacth Size    | 256
# Snap/Epoch    | 5
# Max epochs    | 500
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,48.52,0.00,48.51,0.00,48.49,0.00,False
99.89,99.98,86.01,92.13,95.68,97.84,147.44,True
99.86,99.95,84.15,90.96,94.10,96.83,291.26,False
99.89,99.98,86.01,91.60,95.11,97.27,435.36,False
100.00,100.00,88.51,92.18,96.12,97.84,578.94,True
100.00,100.00,88.67,92.87,96.55,98.27,722.42,True
100.00,100.00,88.62,92.55,96.55,97.84,866.05,False
100.00,100.00,87.93,92.66,96.69,97.84,1009.37,True
100.00,100.00,87.87,92.82,96.83,98.85,1153.05,True
99.98,99.98,88.72,93.67,97.27,98.85,1296.77,True
100.00,100.00,90.69,94.73,97.41,98.56,1440.62,True
99.98,100.00,89.20,93.35,96.83,98.13,1584.91,False
99.98,100.00,88.24,93.14,95.68,97.84,1729.05,False
100.00,100.00,90.16,94.36,96.98,98.56,1872.05,False
100.00,100.00,90.96,93.67,97.55,98.42,2014.33,True
100.00,100.00,87.23,91.86,95.97,97.55,2156.95,False
100.00,100.00,88.94,93.14,96.98,98.27,2300.05,False
100.00,100.00,88.51,93.09,97.12,98.27,2443.19,False
99.95,100.00,86.28,90.53,95.83,96.98,2585.98,False
100.00,100.00,88.88,92.29,96.98,97.84,2728.75,False
100.00,100.00,89.36,92.66,96.55,97.84,2871.78,False
100.00,100.00,88.51,92.61,96.40,98.13,3014.82,False
100.00,100.00,89.15,92.82,96.26,97.70,3157.88,False
100.00,100.00,89.68,93.56,97.12,98.13,3300.29,False
100.00,100.00,90.32,93.40,97.12,97.84,3443.12,False
100.00,100.00,90.96,93.67,97.55,98.42,3443.12,False
