train,validation,time
0.00,0.00,0.00
100.00,94.39,13.91,best
100.00,93.59,25.82
100.00,92.12,37.65
99.77,83.58,49.57
100.00,84.51,61.41
100.00,81.31,73.24
100.00,87.85,85.10
100.00,79.97,96.91
100.00,84.25,108.78
100.00,79.31,120.59
100.00,84.38,132.35
100.00,83.04,144.09
100.00,94.39,144.09
