################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_2l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,3.92,0.00,4.26,0.00,4.06,0.00,True
56.51,83.54,47.37,71.70,37.26,60.37,64.77,True
73.50,91.09,58.90,77.35,48.00,65.89,129.03,True
81.08,93.53,64.90,78.92,53.26,67.87,191.65,True
85.14,94.98,67.17,80.04,55.95,68.29,255.04,True
87.55,96.34,69.29,82.05,57.34,69.27,318.05,True
89.90,96.79,71.02,81.91,59.35,69.11,380.17,True
91.60,97.29,72.16,81.98,59.87,69.52,442.59,True
92.08,97.52,72.94,82.31,60.77,70.06,504.47,True
92.70,97.77,72.45,81.37,60.70,69.68,567.41,False
93.83,98.16,74.32,82.92,62.50,70.85,631.10,True
94.27,98.29,74.11,82.13,62.04,70.52,692.96,False
94.33,98.43,74.38,82.54,63.02,71.32,755.55,True
95.44,98.66,75.20,82.79,63.13,71.12,819.45,True
95.13,98.67,75.29,83.03,63.13,70.81,883.58,True
95.49,98.71,74.84,82.48,63.13,70.85,945.12,False
96.06,98.85,75.56,82.39,63.41,70.84,1007.89,True
96.18,99.05,75.13,82.65,62.98,70.81,1071.90,False
96.26,98.89,75.39,82.27,63.92,70.68,1136.28,False
96.29,98.92,75.10,81.90,64.14,70.98,1198.74,False
96.74,99.11,76.04,82.75,64.67,71.32,1261.93,True
96.98,99.21,76.81,83.18,65.24,71.57,1325.65,True
97.04,99.24,76.55,82.63,64.62,71.16,1391.06,False
97.01,99.21,76.69,82.62,64.90,71.23,1454.51,False
97.25,99.34,76.68,83.05,65.12,71.32,1516.06,False
97.19,99.30,76.48,82.71,64.43,71.37,1578.60,False
97.36,99.33,76.68,82.71,66.05,72.02,1641.18,True
97.64,99.33,78.04,83.38,66.24,71.80,1703.79,True
97.96,99.44,77.21,82.73,65.96,71.25,1765.28,False
97.59,99.41,76.78,82.47,65.47,71.39,1828.66,False
97.80,99.46,76.89,82.82,65.18,71.17,1890.89,False
97.63,99.40,77.30,82.92,65.95,71.55,1953.22,False
98.08,99.54,77.65,83.03,65.97,71.72,2016.32,False
98.06,99.48,77.62,82.82,66.06,71.60,2079.51,False
97.87,99.51,77.03,83.16,65.22,70.98,2143.96,False
98.36,99.57,77.63,82.97,66.38,71.82,2207.68,False
98.19,99.57,77.94,82.95,66.40,71.74,2270.64,False
98.42,99.60,77.76,82.81,66.35,71.45,2333.44,False
98.25,99.57,77.57,82.94,65.89,71.45,2397.24,False
98.42,99.66,77.40,82.82,66.05,71.55,2460.03,False
98.29,99.66,77.99,83.08,66.19,71.69,2523.00,False
98.43,99.65,78.53,83.41,67.15,72.50,2586.78,True
98.50,99.68,78.19,83.44,65.86,71.51,2652.36,False
98.69,99.65,77.97,82.74,66.69,71.72,2714.53,False
98.54,99.73,77.45,82.78,66.24,71.56,2777.58,False
98.53,99.63,77.76,83.04,66.31,71.74,2838.86,False
98.55,99.69,77.78,83.08,66.54,72.07,2903.16,False
98.66,99.72,77.62,82.88,66.38,71.54,2967.21,False
98.55,99.65,78.51,83.02,67.34,71.83,3030.02,False
98.63,99.62,78.05,83.02,67.01,72.30,3093.88,False
98.70,99.70,78.50,82.99,66.32,71.41,3157.45,False
98.63,99.68,78.70,83.35,67.31,71.75,3219.94,True
98.89,99.74,78.15,83.04,67.11,71.63,3283.11,False
98.83,99.75,78.37,83.11,66.97,71.75,3346.02,False
98.55,99.69,77.97,83.28,66.50,71.91,3408.09,False
98.77,99.73,78.44,83.11,67.06,71.49,3469.80,False
98.81,99.73,78.47,83.00,66.95,71.58,3533.99,False
98.82,99.70,78.26,82.83,67.32,71.59,3596.81,False
98.93,99.80,78.19,82.94,66.71,71.89,3659.53,False
98.95,99.76,78.83,82.88,67.01,71.43,3723.78,True
98.91,99.78,78.36,82.96,66.87,71.91,3785.91,False
98.83,99.74,79.27,83.79,67.46,71.98,3847.22,True
99.05,99.80,78.59,83.20,67.38,71.92,3910.61,False
98.94,99.79,78.70,82.86,67.14,71.89,3967.55,False
99.17,99.86,78.12,82.81,67.29,71.91,4030.41,False
98.99,99.79,78.48,82.97,67.11,71.89,4092.51,False
98.91,99.79,78.60,83.05,67.15,71.87,4155.52,False
99.04,99.80,78.84,83.11,67.22,71.61,4218.80,False
99.13,99.81,79.04,83.06,67.54,71.88,4280.23,False
98.97,99.77,78.34,82.78,67.19,71.68,4341.92,False
99.06,99.84,79.07,83.47,67.61,72.04,4404.36,False
99.16,99.73,79.05,83.16,67.43,71.75,4467.82,False
99.14,99.79,78.50,82.96,67.41,71.79,4531.11,False
99.30,99.88,78.87,83.23,68.14,72.38,4594.33,False
99.07,99.78,78.89,83.10,67.74,71.91,4657.80,False
99.23,99.84,79.02,83.17,67.14,71.83,4720.83,False
99.26,99.83,78.98,83.31,67.77,72.27,4785.40,False
99.29,99.84,78.97,83.50,67.70,71.82,4847.95,False
99.28,99.88,79.06,83.10,67.93,71.93,4912.79,False
99.05,99.78,79.05,83.32,67.73,71.79,4976.03,False
99.15,99.81,79.04,83.24,67.85,71.79,5038.36,False
99.21,99.84,79.12,83.34,67.55,72.16,5100.04,False
99.29,99.86,79.17,83.00,67.50,71.63,5164.19,False
98.83,99.74,79.27,83.79,67.46,71.98,5164.19,False
