################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_2l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,1.46,0.00,1.77,0.00,1.63,0.00,True
98.70,99.62,91.05,94.93,77.64,83.37,57.17,True
99.74,99.95,93.33,95.66,80.74,84.82,113.40,True
99.81,99.94,94.41,96.23,83.93,87.06,170.24,True
99.89,99.98,94.02,95.82,84.78,87.69,226.62,True
99.92,99.95,94.53,96.11,84.14,86.36,282.70,True
99.93,99.97,94.80,96.18,83.88,85.73,339.08,True
99.94,99.98,95.19,96.25,84.90,86.59,395.34,True
99.97,99.99,95.36,96.51,85.37,87.19,451.20,True
99.94,99.97,95.00,96.02,85.17,86.30,506.79,False
99.97,99.98,95.38,96.23,85.56,86.85,562.58,True
100.00,100.00,95.78,96.48,84.52,85.57,619.59,True
99.89,99.92,95.60,96.40,83.84,84.95,676.09,False
99.98,99.99,95.97,96.45,87.30,88.36,732.72,True
99.99,99.99,95.94,96.40,86.62,87.59,789.72,False
99.98,99.99,96.28,96.74,87.58,88.20,844.44,True
100.00,100.00,96.30,96.72,88.46,89.18,899.68,True
99.99,100.00,96.17,96.52,87.13,87.82,956.49,False
100.00,100.00,96.11,96.67,86.24,87.03,1012.84,False
99.99,100.00,95.98,96.41,87.15,87.82,1068.65,False
100.00,100.00,96.51,96.80,87.19,87.94,1125.56,True
99.99,99.99,96.15,96.47,85.96,86.52,1180.67,False
100.00,100.00,96.34,96.71,88.26,88.80,1235.58,False
100.00,100.00,96.24,96.62,86.50,86.98,1291.17,False
100.00,100.00,96.52,96.80,87.46,87.90,1346.20,True
100.00,100.00,96.58,96.89,87.49,87.85,1401.84,True
99.99,99.99,95.77,96.02,87.54,88.06,1456.65,False
100.00,100.00,96.44,96.68,87.39,87.97,1514.48,False
99.99,99.99,96.40,96.61,86.96,87.36,1570.38,False
100.00,100.00,96.84,97.10,87.68,88.06,1626.44,True
100.00,100.00,96.51,96.79,86.91,87.15,1683.31,False
100.00,100.00,96.77,96.94,87.57,87.90,1739.59,False
100.00,100.00,97.15,97.33,86.93,87.31,1795.52,True
100.00,100.00,96.63,96.80,86.83,87.24,1851.05,False
100.00,100.00,96.47,96.74,87.17,87.46,1905.23,False
100.00,100.00,96.46,96.68,87.80,88.09,1959.69,False
100.00,100.00,97.08,97.26,88.88,89.15,2015.62,False
99.99,99.99,96.00,96.18,85.54,85.98,2070.99,False
99.99,99.99,96.74,96.91,87.21,87.57,2124.93,False
99.97,99.98,96.08,96.34,86.04,86.46,2179.66,False
100.00,100.00,96.72,96.95,87.40,87.69,2235.32,False
100.00,100.00,96.85,96.99,88.21,88.46,2290.68,False
100.00,100.00,96.98,97.15,87.07,87.29,2346.42,False
100.00,100.00,97.09,97.21,88.02,88.23,2401.01,False
100.00,100.00,96.85,96.99,86.94,87.29,2459.50,False
100.00,100.00,96.54,96.78,85.42,85.72,2517.54,False
100.00,100.00,96.40,96.56,87.68,87.93,2571.57,False
100.00,100.00,96.06,96.26,86.04,86.30,2625.95,False
100.00,100.00,96.85,97.08,86.98,87.27,2679.70,False
100.00,100.00,96.95,97.11,87.11,87.27,2733.93,False
100.00,100.00,96.88,97.00,87.74,87.97,2789.79,False
100.00,100.00,97.08,97.16,87.91,88.11,2844.45,False
100.00,100.00,97.01,97.13,87.38,87.58,2900.17,False
100.00,100.00,96.55,96.71,86.88,87.13,2955.80,False
100.00,100.00,96.78,96.87,87.78,88.00,3010.79,False
100.00,100.00,96.51,96.61,86.95,87.08,3064.70,False
100.00,100.00,96.98,97.07,88.06,88.18,3119.47,False
100.00,100.00,96.51,96.64,86.86,86.99,3175.05,False
100.00,100.00,96.50,96.57,87.27,87.46,3229.91,False
100.00,100.00,96.92,97.04,85.76,85.89,3284.72,False
100.00,100.00,96.84,96.97,88.44,88.59,3339.87,False
100.00,100.00,96.52,96.63,88.93,89.15,3393.19,False
100.00,100.00,96.68,96.79,87.42,87.55,3447.11,False
100.00,100.00,97.02,97.15,88.76,88.90,3500.84,False
100.00,100.00,96.63,96.70,87.43,87.55,3553.83,False
99.99,99.99,96.70,96.78,87.34,87.49,3608.33,False
100.00,100.00,96.73,96.84,87.32,87.38,3663.31,False
100.00,100.00,97.20,97.24,87.74,87.88,3718.89,True
100.00,100.00,96.38,96.47,86.40,86.55,3773.47,False
100.00,100.00,96.68,96.75,87.70,87.87,3828.53,False
100.00,100.00,97.35,97.36,88.05,88.12,3885.18,True
100.00,100.00,96.75,96.90,87.66,87.76,3941.17,False
100.00,100.00,96.75,96.82,88.14,88.23,3995.36,False
100.00,100.00,96.60,96.67,86.28,86.43,4048.41,False
100.00,100.00,96.92,96.99,87.82,87.89,4101.69,False
100.00,100.00,97.14,97.19,89.35,89.42,4155.11,True
100.00,100.00,96.97,97.02,87.58,87.66,4208.31,False
100.00,100.00,97.03,97.07,89.63,89.69,4261.05,True
100.00,100.00,97.23,97.28,89.23,89.32,4313.80,False
100.00,100.00,96.92,96.99,87.89,87.93,4366.66,False
100.00,100.00,96.91,96.93,89.35,89.43,4419.52,False
100.00,100.00,97.25,97.31,88.41,88.49,4472.58,False
100.00,100.00,97.04,97.06,89.39,89.46,4525.27,False
100.00,100.00,96.86,96.91,87.37,87.46,4577.69,False
99.99,99.99,96.56,96.63,87.75,87.83,4630.04,False
100.00,100.00,96.51,96.57,88.34,88.41,4682.42,False
100.00,100.00,97.27,97.31,89.43,89.50,4734.65,False
100.00,100.00,97.11,97.18,89.23,89.28,4787.06,False
100.00,100.00,97.28,97.33,86.63,86.72,4839.39,False
99.99,99.99,96.85,96.90,87.99,88.01,4891.89,False
100.00,100.00,96.85,96.89,87.38,87.46,4944.54,False
100.00,100.00,96.48,96.52,88.76,88.84,4997.46,False
99.99,100.00,96.47,96.50,88.45,88.52,5049.90,False
100.00,100.00,97.13,97.19,87.82,87.87,5103.32,False
100.00,100.00,96.89,96.92,88.56,88.60,5157.61,False
100.00,100.00,97.20,97.29,89.67,89.69,5213.21,False
99.99,99.99,96.95,96.97,88.68,88.74,5268.85,False
99.99,99.99,96.84,96.88,86.94,87.00,5325.78,False
100.00,100.00,97.28,97.29,88.92,88.95,5381.26,False
100.00,100.00,96.62,96.63,88.95,88.98,5437.77,False
99.98,99.98,97.02,97.03,86.76,86.83,5494.19,False
99.99,99.99,96.95,96.95,88.16,88.20,5550.99,False
100.00,100.00,97.25,97.28,87.57,87.61,5608.39,False
100.00,100.00,97.03,97.07,89.63,89.69,5608.39,False
