train,validation,time
0.00,0.00,0.00
0.00,0.00,4.56
0.28,0.00,7.91
17.83,13.63,11.49
52.14,36.17,14.92
72.33,57.80,18.44
85.88,73.00,21.80
92.41,82.70,25.25
95.22,88.34,28.73
97.92,91.48,32.15
98.43,92.79,35.59
98.48,92.92,38.95
99.44,93.97,42.43
99.72,93.45,45.92
99.66,94.10,49.37
99.94,95.67,52.85
99.89,96.46,56.27
99.94,97.12,59.75
100.00,96.46,63.22
100.00,97.90,66.60
100.00,97.90,66.60
