train,validation,time
0.00,0.00,0.00
0.00,0.00,4.15
1.35,0.92,7.18
31.38,22.67,10.19
70.81,58.06,13.17
81.89,71.17,16.34
89.31,81.39,19.28
94.26,87.16,22.21
97.02,89.65,25.23
98.31,88.47,28.24
99.21,92.01,31.08
99.78,96.20,34.16
99.89,95.54,37.07
99.89,95.15,43.47
100.00,97.25,46.37
100.00,97.25,49.27
100.00,97.77,52.18
100.00,96.59,55.14
100.00,97.64,58.05
100.00,97.51,61.03
100.00,97.77,64.08
100.00,96.72,67.08
100.00,98.43,69.97
100.00,98.43,69.97
