train,validation,time
0.00,0.00,0.00
98.04,93.60,6.91
99.59,96.92,12.16
100.00,96.92,17.31
100.00,96.21,22.53
100.00,97.87,27.70
99.90,97.39,32.97
100.00,97.63,38.26
99.48,96.45,43.38
100.00,97.39,48.68
100.00,96.68,53.92
100.00,97.39,59.04
99.79,97.16,64.21
100.00,97.63,69.41
100.00,97.87,74.57
100.00,97.39,79.88
99.79,95.97,85.15
99.79,95.97,85.15
