train,validation,time
0.00,0.00,0.00
96.17,90.05,7.07
99.90,96.92,12.25
99.38,95.26,17.39
100.00,97.39,22.49
100.00,97.39,27.61
99.59,96.68,33.03
100.00,96.92,38.43
100.00,97.63,43.76
99.79,96.92,49.00
99.59,97.39,54.36
100.00,97.39,59.66
100.00,97.87,64.95
100.00,96.45,70.05
100.00,97.39,75.30
100.00,95.97,80.50
100.00,97.39,85.75
100.00,97.39,90.95
100.00,97.39,96.21
100.00,97.39,96.21
