train,validation,time
0.00,0.00,0.00
99.83,93.59,4.82,best
99.89,92.12,8.17
99.89,92.26,11.43
99.94,90.92,14.71
99.94,91.86,17.80
99.94,94.79,21.08,best
99.94,93.99,24.28
100.00,94.13,27.40
99.94,90.52,30.72
100.00,92.12,33.87
99.89,90.65,37.09
100.00,92.79,40.20
100.00,94.39,43.49
100.00,90.79,46.66
100.00,88.92,49.85
100.00,90.25,52.94
100.00,90.65,56.26
99.94,94.79,56.26
