train,validation,test,min
0.00,0.00,0.00,0.00
22.70,23.17,22.32,0.00
62.18,56.76,57.14,0.00
89.79,79.15,82.14,12.50
98.60,93.44,89.29,43.75
99.74,96.53,91.07,43.75
99.96,99.23,94.64,68.75
100.00,98.84,94.64,68.75
100.00,99.61,95.54,75.00
100.00,99.61,94.64,68.75
100.00,99.61,94.64,68.75
100.00,99.61,94.64,68.75
100.00,99.61,95.54,75.00
100.00,99.61,95.54,75.00
100.00,99.23,95.54,75.00
100.00,99.61,94.64,68.75
100.00,99.61,98.21,87.50
100.00,99.61,98.21,87.50
