train,validation,test,min
0.00,0.00,0.00,0.00
14.33,14.29,14.29,0.00
55.83,51.74,50.89,0.00
87.86,82.63,78.57,6.25
98.64,93.05,91.07,37.50
99.69,96.91,91.96,43.75
100.00,100.00,94.64,62.50
100.00,99.61,95.54,68.75
100.00,100.00,97.32,81.25
100.00,100.00,95.54,68.75
100.00,100.00,95.54,68.75
100.00,99.61,96.43,75.00
100.00,100.00,99.11,93.75
100.00,100.00,99.11,93.75
