train,validation,test,min
0.00,0.00,0.00,0.00
16.48,14.67,15.18,0.00
62.01,61.78,56.25,0.00
90.84,86.49,81.25,18.75
99.17,96.14,91.96,62.50
99.43,95.37,91.07,43.75
100.00,100.00,95.54,75.00
100.00,100.00,96.43,81.25
100.00,100.00,96.43,81.25
100.00,99.61,95.54,75.00
100.00,99.61,98.21,93.75
100.00,99.61,98.21,93.75
