Total:    16 | Class: 0 | [0,12,3,1,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.032
Total:    16 | Class: 1 | [3,8,4,0,0,0,1] | Acc: 50.00 | Acc2: 0.00 | Time: 0.032
Total:    16 | Class: 2 | [2,7,7,0,0,0,0] | Acc: 43.75 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 3 | [1,9,6,0,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.031
Total:    16 | Class: 4 | [0,12,4,0,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.033
Total:    16 | Class: 5 | [4,6,5,1,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.030
Total:    16 | Class: 6 | [2,9,5,0,0,0,0] | Acc: 0.00 | Acc2: 0.00 | Time: 0.032
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.030
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 100.00 | Acc2: 0.00 | Time: 0.038
Total:    16 | Class: 2 | [0,0,13,2,1,0,0] | Acc: 81.25 | Acc2: 0.00 | Time: 0.040
Total:    16 | Class: 3 | [0,0,3,13,0,0,0] | Acc: 81.25 | Acc2: 0.00 | Time: 0.033
Total:    16 | Class: 4 | [0,0,1,0,15,0,0] | Acc: 93.75 | Acc2: 0.00 | Time: 0.032
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.00 | Acc2: 50.00 | Time: 0.028
Total:    16 | Class: 6 | [0,15,0,0,0,0,1] | Acc: 6.25 | Acc2: 0.00 | Time: 0.028
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.029
Total:    16 | Class: 1 | [0,9,0,0,0,0,7] | Acc: 56.25 | Acc2: 0.00 | Time: 0.029
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 100.00 | Acc2: 56.25 | Time: 0.029
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 100.00 | Acc2: 87.50 | Time: 0.029
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.00 | Acc2: 87.50 | Time: 0.031
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.032
Total:    16 | Class: 6 | [0,0,0,0,0,0,16] | Acc: 100.00 | Acc2: 0.00 | Time: 0.028
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.00 | Acc2: 100.00 | Time: 0.029
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 100.00 | Acc2: 0.00 | Time: 0.030
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 100.00 | Acc2: 93.75 | Time: 0.031
