################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_4l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,3.07,0.00,3.31,0.00,3.27,0.00,True
99.80,99.92,95.82,97.28,85.69,88.37,113.99,True
99.93,99.97,96.65,97.76,86.84,88.81,229.96,True
99.92,99.96,96.51,97.60,89.27,91.24,344.31,True
99.92,99.98,96.19,97.21,90.01,91.57,459.02,True
99.92,99.99,96.66,97.42,89.34,91.06,576.24,True
99.87,99.97,96.89,97.93,89.78,91.29,694.29,True
99.98,99.99,97.36,97.89,91.22,92.41,812.70,True
99.96,99.99,97.10,97.77,90.37,91.79,934.98,False
99.97,99.98,97.58,97.92,91.51,92.36,1065.05,True
99.97,99.99,97.59,97.97,91.04,91.88,1197.84,True
99.96,99.97,97.65,98.10,91.17,92.04,1322.20,True
99.97,99.99,97.76,98.02,92.62,93.25,1457.92,True
99.99,99.99,97.35,97.66,90.73,91.35,1589.70,False
100.00,100.00,97.49,97.71,91.51,91.99,1725.07,False
99.99,99.99,97.84,98.04,92.03,92.66,1858.00,True
100.00,100.00,97.91,98.11,90.85,91.36,1978.66,True
99.99,99.99,97.74,97.92,92.17,92.57,2099.35,False
100.00,100.00,97.80,98.04,91.06,91.48,2219.17,False
99.97,99.99,97.87,97.98,91.34,91.63,2337.13,False
99.99,100.00,97.57,97.72,91.25,91.58,2457.70,False
99.99,99.99,98.19,98.27,91.91,92.15,2577.47,True
100.00,100.00,98.12,98.18,93.08,93.23,2699.23,False
99.99,100.00,97.72,97.82,92.27,92.53,2824.69,False
99.99,99.99,97.96,98.04,91.57,91.77,2953.50,False
100.00,100.00,98.37,98.42,93.29,93.41,3084.11,True
100.00,100.00,98.15,98.24,90.86,91.03,3210.32,False
100.00,100.00,98.21,98.23,93.13,93.25,3338.19,False
99.99,99.99,97.94,98.01,90.81,90.95,3465.57,False
100.00,100.00,97.73,97.77,90.95,91.04,3592.14,False
99.98,99.98,97.91,98.00,90.35,90.45,3708.55,False
100.00,100.00,98.15,98.16,93.11,93.17,3822.00,False
99.99,99.99,97.89,97.93,92.67,92.75,3941.98,False
100.00,100.00,98.12,98.16,91.70,91.79,4065.02,False
99.99,99.99,98.04,98.04,91.27,91.36,4185.32,False
99.99,99.99,97.60,97.64,92.87,92.95,4305.04,False
100.00,100.00,98.41,98.42,92.70,92.78,4421.78,True
100.00,100.00,98.45,98.47,93.32,93.39,4540.62,True
99.99,99.99,97.56,97.56,92.32,92.36,4662.69,False
99.96,99.96,98.10,98.10,93.21,93.25,4780.14,False
99.99,99.99,98.02,98.04,91.87,91.90,4897.73,False
99.99,99.99,98.05,98.07,92.25,92.27,5021.45,False
100.00,100.00,98.12,98.13,92.85,92.87,5147.75,False
99.99,99.99,97.80,97.80,90.41,90.42,5272.35,False
99.92,99.92,97.38,97.39,89.53,89.58,5394.74,False
99.97,99.97,97.89,97.91,92.49,92.50,5512.66,False
99.99,99.99,98.15,98.15,92.81,92.81,5629.43,False
99.98,99.98,98.04,98.04,92.50,92.50,5743.77,False
100.00,100.00,98.45,98.47,93.32,93.39,5743.77,False
