################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,10.33,0.00,11.34,0.00,3.88,0.00,True
99.34,99.93,89.42,92.40,79.85,85.11,21.27,True
99.93,99.93,90.40,92.61,80.23,84.23,40.70,True
99.98,100.00,90.40,92.82,79.35,82.10,59.36,False
100.00,100.00,88.62,91.93,82.60,85.36,78.55,True
100.00,100.00,90.14,92.31,81.60,89.74,97.80,True
100.00,100.00,89.97,91.46,84.23,89.49,116.33,False
100.00,100.00,89.93,92.57,83.23,89.99,136.04,True
100.00,100.00,89.38,91.46,81.48,89.49,154.49,False
100.00,100.00,88.87,92.14,80.98,87.11,172.49,False
100.00,100.00,87.47,92.01,80.98,87.98,188.65,False
100.00,100.00,90.27,91.59,80.48,90.36,205.91,True
100.00,100.00,92.18,92.69,84.73,90.86,221.99,True
100.00,100.00,91.97,93.03,84.48,90.86,238.16,False
100.00,100.00,87.04,92.69,81.85,89.11,253.89,False
100.00,100.00,88.79,92.48,80.10,90.61,270.01,False
100.00,100.00,87.47,91.25,79.60,86.23,286.51,False
100.00,100.00,89.17,92.48,83.10,90.61,302.76,False
100.00,100.00,88.79,92.48,81.10,90.61,317.47,False
100.00,100.00,88.28,91.59,81.48,92.37,336.00,True
100.00,100.00,88.15,92.14,84.61,90.61,353.37,False
100.00,100.00,88.02,92.69,79.72,90.86,370.52,False
100.00,100.00,87.38,91.59,79.35,90.61,386.66,False
100.00,100.00,88.53,92.14,81.35,90.61,403.88,False
100.00,100.00,89.29,91.59,85.48,90.61,418.37,False
100.00,100.00,88.95,91.25,86.36,93.24,435.66,True
100.00,100.00,87.89,91.59,79.85,94.99,451.42,True
100.00,100.00,88.11,92.48,82.48,92.37,467.53,False
100.00,100.00,88.28,91.59,81.10,95.87,484.29,True
100.00,100.00,88.28,91.25,81.10,95.87,500.88,False
100.00,100.00,88.28,91.59,78.47,93.24,516.78,False
100.00,100.00,88.28,92.10,79.85,89.74,532.87,False
100.00,100.00,89.08,92.10,79.85,87.11,548.30,False
100.00,100.00,88.28,92.10,88.99,95.87,564.80,False
100.00,100.00,88.62,92.10,78.97,94.99,579.71,False
100.00,100.00,88.11,92.10,78.97,89.74,596.24,False
100.00,100.00,87.89,92.10,81.60,92.37,613.88,False
100.00,100.00,88.49,92.10,81.60,89.74,631.65,False
100.00,100.00,87.89,91.59,81.60,89.74,648.51,False
100.00,100.00,88.49,91.76,81.60,89.74,666.26,False
100.00,100.00,87.89,92.52,84.23,92.37,683.76,False
100.00,100.00,88.83,91.59,81.60,92.37,701.26,False
100.00,100.00,88.91,92.10,81.85,92.37,719.01,False
100.00,100.00,88.45,92.10,78.97,87.11,736.49,False
100.00,100.00,89.21,92.10,84.23,92.37,752.57,False
100.00,100.00,88.66,92.10,79.85,87.11,767.71,False
100.00,100.00,88.11,92.99,86.86,94.99,783.13,False
100.00,100.00,88.49,92.65,84.23,92.62,797.55,False
100.00,100.00,88.28,92.10,84.23,92.37,813.18,False
100.00,100.00,87.38,92.65,86.36,92.62,827.23,False
100.00,100.00,88.28,91.59,81.10,95.87,827.23,False
