################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,10.75,0.00,10.58,0.00,11.51,0.00,True
99.95,99.95,93.12,96.18,89.24,89.36,54.81,True
100.00,100.00,94.44,96.22,93.62,93.74,105.92,True
100.00,100.00,95.58,96.81,93.74,94.37,156.89,True
100.00,100.00,94.31,95.75,93.37,93.74,210.84,False
100.00,100.00,94.77,97.28,91.11,94.37,263.57,False
100.00,100.00,93.59,95.75,90.86,93.74,313.86,False
100.00,100.00,95.33,96.39,93.74,93.74,364.41,False
100.00,100.00,95.33,96.39,91.11,93.74,416.23,False
100.00,100.00,95.33,96.39,91.11,96.37,466.55,True
100.00,100.00,94.27,97.45,91.11,94.37,518.12,False
100.00,100.00,91.76,95.75,90.11,93.74,569.80,False
100.00,100.00,93.29,97.45,90.86,91.74,620.11,False
100.00,100.00,92.74,96.39,90.74,96.37,672.68,False
100.00,100.00,92.40,96.39,90.49,93.74,723.72,False
100.00,100.00,94.01,96.01,91.11,93.74,775.06,False
100.00,100.00,93.59,96.39,90.86,93.74,826.26,False
100.00,100.00,93.37,96.39,90.49,93.74,878.16,False
100.00,100.00,93.16,97.54,90.49,91.49,929.93,False
100.00,100.00,94.65,96.39,90.86,93.74,981.13,False
100.00,100.00,92.69,98.60,90.74,97.37,1031.75,True
100.00,100.00,93.29,97.54,87.73,96.75,1082.96,False
100.00,100.00,94.44,97.54,90.74,96.75,1133.39,False
100.00,100.00,93.46,97.54,88.11,94.12,1184.38,False
100.00,100.00,92.40,97.15,88.11,94.12,1234.34,False
100.00,100.00,93.46,98.60,90.36,94.74,1285.18,False
100.00,100.00,94.05,97.54,87.86,94.12,1336.19,False
100.00,100.00,93.93,97.54,87.73,94.12,1386.68,False
100.00,100.00,92.74,96.98,87.48,93.87,1437.94,False
100.00,100.00,92.31,96.98,84.86,93.87,1489.36,False
100.00,100.00,93.25,96.98,90.49,93.87,1540.25,False
100.00,100.00,93.76,95.84,87.86,93.49,1590.92,False
100.00,100.00,93.54,98.43,90.49,91.49,1642.48,False
100.00,100.00,92.44,97.54,90.49,91.49,1694.36,False
100.00,100.00,93.29,95.50,85.23,90.74,1746.14,False
100.00,100.00,92.48,97.54,87.86,91.49,1797.16,False
100.00,100.00,93.37,97.88,88.11,91.24,1847.62,False
100.00,100.00,92.01,97.88,90.36,93.87,1897.88,False
100.00,100.00,90.74,97.54,87.48,91.11,1949.98,False
100.00,100.00,91.12,98.43,90.36,91.49,2000.81,False
100.00,100.00,90.99,97.88,87.48,91.24,2052.96,False
100.00,100.00,90.95,98.43,88.11,91.49,2103.97,False
100.00,100.00,92.69,98.60,90.74,97.37,2103.97,False
