################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,7.92,0.00,6.71,0.00,9.26,0.00,True
99.95,99.95,89.00,91.46,90.11,93.24,15.94,True
99.95,100.00,89.08,91.12,92.99,93.24,32.84,True
100.00,100.00,92.52,93.84,90.61,93.49,47.64,True
100.00,100.00,89.76,92.23,90.61,93.49,64.03,False
100.00,100.00,91.21,92.27,93.49,96.12,78.54,True
100.00,100.00,90.06,92.06,90.86,93.49,92.93,False
100.00,100.00,90.27,92.69,90.61,96.12,108.34,False
100.00,100.00,90.82,91.84,90.86,93.49,124.22,False
100.00,100.00,91.93,92.27,90.99,96.25,139.66,True
100.00,100.00,91.25,92.40,90.86,96.25,154.67,False
100.00,100.00,90.74,92.95,93.24,93.49,169.23,False
100.00,100.00,90.91,92.35,93.24,93.49,186.48,False
100.00,100.00,91.76,93.08,90.61,96.12,201.23,False
100.00,100.00,90.65,92.14,88.24,93.62,215.59,False
100.00,100.00,90.44,93.93,93.24,96.62,231.32,True
100.00,100.00,90.91,92.14,93.49,96.25,246.99,False
100.00,100.00,91.76,92.78,90.99,93.62,261.49,False
100.00,100.00,90.44,93.29,93.24,96.25,276.17,False
100.00,100.00,90.74,91.76,93.49,93.62,291.15,False
100.00,100.00,91.63,92.78,90.86,93.62,308.34,False
100.00,100.00,91.59,92.91,90.99,93.62,322.69,False
100.00,100.00,90.14,92.14,93.49,93.62,336.98,False
100.00,100.00,90.14,91.76,90.99,93.62,352.19,False
100.00,100.00,90.48,92.14,93.62,93.62,367.19,False
100.00,100.00,89.17,92.91,90.61,93.99,382.46,False
100.00,100.00,90.31,91.42,93.62,93.62,397.17,False
100.00,100.00,90.91,92.95,93.62,96.62,412.27,False
100.00,100.00,90.31,91.25,93.62,96.25,428.60,False
100.00,100.00,91.29,92.78,93.62,93.99,443.38,False
100.00,100.00,90.36,92.99,93.37,93.74,458.14,False
100.00,100.00,91.25,92.10,93.62,93.74,473.51,False
100.00,100.00,90.65,93.25,88.36,94.12,488.91,False
100.00,100.00,89.97,91.89,93.62,96.25,504.61,False
100.00,100.00,89.38,92.61,93.62,93.74,519.39,False
100.00,100.00,90.91,93.12,93.62,96.37,534.14,False
100.00,100.00,90.06,93.12,93.62,96.37,550.42,False
100.00,100.00,90.44,93.93,93.24,96.62,550.42,False
