################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,6.39,0.00,5.23,0.00,5.76,0.00,True
100.00,100.00,93.25,96.22,90.49,93.74,121.22,True
99.95,100.00,94.94,94.94,90.74,90.74,239.22,True
100.00,100.00,95.33,95.67,90.74,90.86,359.13,True
100.00,100.00,95.50,96.39,90.99,93.74,479.28,True
100.00,100.00,94.31,96.39,93.37,93.74,597.88,False
100.00,100.00,94.94,96.39,90.74,93.74,716.57,False
100.00,100.00,92.35,96.39,90.74,93.74,835.06,False
100.00,100.00,93.76,97.54,91.11,91.49,955.47,False
100.00,100.00,93.84,98.43,90.86,92.12,1074.19,False
100.00,100.00,91.38,98.05,90.49,91.86,1192.71,False
100.00,100.00,93.42,98.34,90.86,97.37,1311.26,True
100.00,100.00,93.29,95.84,90.86,90.86,1430.34,False
100.00,100.00,93.84,96.90,90.86,94.12,1549.12,False
100.00,100.00,90.87,96.90,90.74,91.49,1669.12,False
100.00,100.00,92.14,96.90,90.74,94.12,1788.39,False
100.00,100.00,92.74,98.05,90.86,94.49,1906.83,False
100.00,100.00,90.02,98.05,90.74,97.12,2025.02,False
100.00,100.00,92.95,97.96,90.49,91.86,2143.81,False
100.00,100.00,90.82,98.77,90.49,94.49,2262.91,False
100.00,100.00,92.23,96.73,88.74,93.87,2381.37,False
100.00,100.00,91.89,98.85,90.49,94.49,2500.49,False
100.00,100.00,91.21,97.96,88.74,94.49,2619.29,False
100.00,100.00,87.55,97.54,90.24,94.49,2737.33,False
100.00,100.00,90.06,95.33,90.24,90.86,2856.34,False
100.00,100.00,93.33,98.00,91.11,94.74,2975.32,False
100.00,100.00,91.16,97.54,90.74,94.49,3093.37,False
100.00,100.00,90.31,96.98,90.74,93.87,3212.14,False
100.00,100.00,90.99,98.05,90.49,91.86,3330.88,False
100.00,100.00,93.20,98.05,90.49,94.49,3449.74,False
100.00,100.00,92.52,98.85,90.74,94.49,3568.76,False
100.00,100.00,91.16,98.34,90.36,91.86,3687.67,False
100.00,100.00,90.74,97.92,90.74,94.49,3805.95,False
100.00,100.00,93.42,98.34,90.86,97.37,3805.95,False
