################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,8.37,0.00,11.77,0.00,7.38,0.00,True
99.98,99.98,91.12,94.60,92.49,97.12,20.04,True
100.00,100.00,91.80,95.16,94.87,96.75,38.19,True
99.98,100.00,90.40,93.63,96.62,96.87,56.25,False
100.00,100.00,91.84,94.22,95.87,96.87,74.32,True
100.00,100.00,92.35,95.28,96.62,96.87,92.27,True
100.00,100.00,92.52,95.54,96.75,96.87,110.33,True
100.00,100.00,92.18,94.31,94.87,96.75,128.50,False
100.00,100.00,92.61,95.20,94.12,96.75,146.68,True
100.00,100.00,92.14,95.45,91.99,96.87,164.89,False
100.00,100.00,93.37,95.58,96.87,96.87,183.12,True
100.00,100.00,90.82,93.80,93.24,96.87,201.43,False
100.00,100.00,89.63,92.74,91.99,93.87,223.68,False
100.00,100.00,90.99,94.94,93.74,96.50,246.31,False
100.00,100.00,92.40,95.11,93.74,96.87,266.96,False
100.00,100.00,91.97,95.45,91.24,94.24,289.29,False
100.00,100.00,92.86,95.07,93.87,96.50,310.92,False
100.00,100.00,91.97,95.07,93.87,93.87,332.50,False
100.00,100.00,90.57,94.18,93.87,93.87,354.39,False
100.00,100.00,89.76,94.18,91.99,93.87,376.38,False
100.00,100.00,90.19,95.07,93.87,93.87,398.01,False
100.00,100.00,91.59,94.73,93.87,93.87,420.48,False
100.00,100.00,91.59,93.33,93.87,93.87,442.28,False
100.00,100.00,88.83,94.22,90.99,93.87,464.55,False
100.00,100.00,90.99,95.07,92.12,93.87,486.52,False
100.00,100.00,89.72,95.07,89.36,93.87,507.97,False
100.00,100.00,88.40,94.56,90.61,93.87,529.76,False
100.00,100.00,90.27,95.07,87.73,93.87,552.03,False
100.00,100.00,91.16,94.22,91.24,93.87,573.81,False
100.00,100.00,89.21,94.22,89.11,93.87,595.83,False
100.00,100.00,88.87,93.67,88.49,93.87,617.83,False
100.00,100.00,88.06,93.84,88.49,93.87,640.17,False
100.00,100.00,93.37,95.58,96.87,96.87,640.17,False
