################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,4.31,0.00,6.41,0.00,10.51,0.00,True
100.00,100.00,90.44,93.16,88.86,89.24,20.41,True
100.00,100.00,89.51,93.03,90.61,90.99,39.87,True
100.00,100.00,89.38,92.23,88.61,89.36,57.47,False
100.00,100.00,91.97,92.31,86.61,88.36,77.35,True
100.00,100.00,90.78,95.24,85.73,88.49,96.93,False
100.00,100.00,89.85,93.12,87.61,88.36,116.52,False
100.00,100.00,91.59,95.79,83.98,85.86,135.46,False
100.00,100.00,90.65,95.28,86.61,88.49,154.84,False
100.00,100.00,90.27,93.80,83.48,86.23,175.33,False
100.00,100.00,87.85,93.42,83.48,83.98,195.78,False
100.00,100.00,88.83,94.44,83.23,86.61,216.39,False
100.00,100.00,89.89,94.27,83.73,88.49,234.59,False
100.00,100.00,89.08,95.28,83.48,85.86,255.69,False
100.00,100.00,87.94,94.99,81.73,85.36,275.18,False
100.00,100.00,90.48,94.44,85.48,88.36,293.95,False
100.00,100.00,90.06,96.01,83.98,85.86,313.14,False
100.00,100.00,90.10,95.62,83.48,85.86,333.19,False
100.00,100.00,89.21,95.50,83.48,88.49,352.44,False
100.00,100.00,88.53,95.11,85.48,85.86,371.03,False
100.00,100.00,90.87,95.24,83.98,85.86,392.56,False
100.00,100.00,88.66,93.50,83.48,87.98,411.79,False
100.00,100.00,88.19,94.60,83.48,88.49,432.16,False
100.00,100.00,86.83,92.10,84.98,87.61,451.89,False
100.00,100.00,87.04,93.16,83.23,90.49,470.49,False
100.00,100.00,88.19,93.37,83.48,85.73,490.27,False
100.00,100.00,91.97,92.31,86.61,88.36,490.27,False
