################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,9.18,0.00,9.98,0.00,6.38,0.00,True
100.00,100.00,95.50,95.84,88.99,89.11,142.47,True
100.00,100.00,95.33,95.33,90.74,90.74,288.21,True
100.00,100.00,94.35,95.75,90.74,93.49,433.82,True
100.00,100.00,94.86,95.75,90.74,90.86,576.47,False
100.00,100.00,95.03,96.98,90.74,91.24,720.45,False
100.00,100.00,94.82,95.75,90.86,91.11,866.04,False
100.00,100.00,95.75,96.39,91.11,91.11,1008.22,True
100.00,100.00,95.75,96.22,91.11,91.11,1151.76,False
100.00,100.00,95.41,97.45,90.99,91.74,1294.70,False
100.00,100.00,94.77,96.01,90.99,91.11,1437.19,False
100.00,100.00,94.77,96.01,90.99,91.11,1579.27,False
100.00,100.00,94.86,96.90,90.74,93.74,1720.66,True
100.00,100.00,94.65,95.84,90.61,91.11,1862.28,False
100.00,100.00,93.67,96.01,90.49,91.11,2003.15,False
100.00,100.00,94.31,96.39,90.49,91.11,2143.95,False
100.00,100.00,94.31,96.39,90.49,91.11,2286.14,False
100.00,100.00,93.59,96.39,90.24,91.11,2428.82,False
100.00,100.00,94.65,96.22,90.61,91.11,2569.58,False
100.00,100.00,93.67,95.67,90.49,93.49,2712.28,False
100.00,100.00,93.71,96.22,90.49,93.74,2854.26,False
100.00,100.00,94.22,96.39,90.49,91.11,2995.95,False
100.00,100.00,94.14,95.50,90.49,90.74,3137.70,False
100.00,100.00,94.14,96.39,90.49,93.74,3279.81,False
100.00,100.00,94.31,97.07,90.49,94.37,3422.38,True
100.00,100.00,94.10,96.39,90.74,91.11,3563.67,False
100.00,100.00,94.60,97.45,90.74,91.74,3708.51,False
100.00,100.00,93.08,96.39,90.24,91.11,3852.99,False
100.00,100.00,93.71,96.90,90.49,91.49,3999.12,False
100.00,100.00,94.31,97.45,90.61,91.74,4144.22,False
100.00,100.00,94.14,96.90,90.49,91.49,4288.98,False
100.00,100.00,94.14,96.52,90.49,91.49,4432.56,False
100.00,100.00,93.63,97.03,90.49,91.74,4575.64,False
100.00,100.00,94.39,96.64,90.61,91.74,4719.36,False
100.00,100.00,94.22,96.39,90.61,91.11,4862.18,False
100.00,100.00,94.14,95.84,90.49,90.86,5005.25,False
100.00,100.00,93.63,96.52,90.11,91.49,5147.94,False
100.00,100.00,93.46,96.90,90.11,91.49,5290.73,False
100.00,100.00,93.88,97.45,90.49,91.74,5434.72,False
100.00,100.00,93.03,96.47,90.49,94.12,5577.98,False
100.00,100.00,94.39,96.52,90.61,91.49,5721.51,False
100.00,100.00,92.78,96.35,90.11,91.24,5865.48,False
100.00,100.00,94.31,97.45,90.61,94.37,6008.87,False
100.00,100.00,94.52,97.45,90.74,94.37,6150.80,False
100.00,100.00,93.16,96.35,90.24,91.24,6294.35,False
100.00,100.00,94.14,94.86,90.49,93.24,6437.89,False
100.00,100.00,94.31,97.07,90.49,94.37,6437.89,False
