################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_3l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,13.57,0.00,13.81,0.00,26.66,0.00,True
99.93,99.95,89.55,92.18,86.48,89.74,17.83,True
100.00,100.00,89.21,92.86,86.86,90.61,36.67,True
100.00,100.00,89.51,92.86,87.98,87.98,53.04,False
100.00,100.00,90.19,92.23,87.73,90.61,70.00,True
100.00,100.00,91.38,92.86,87.98,90.61,87.03,True
100.00,100.00,90.57,92.86,85.11,90.61,103.10,False
100.00,100.00,91.38,93.76,90.61,90.99,120.51,True
100.00,100.00,90.99,92.86,90.61,93.24,136.57,True
100.00,100.00,89.51,91.97,90.61,90.61,152.52,False
100.00,100.00,89.97,93.42,90.61,90.86,170.69,False
100.00,100.00,89.55,92.52,90.61,93.62,186.69,True
100.00,100.00,90.74,92.52,90.61,93.49,204.05,False
100.00,100.00,92.31,93.76,90.74,96.25,220.50,True
100.00,100.00,90.87,93.16,90.74,96.12,236.63,False
100.00,100.00,91.12,93.16,93.37,96.12,255.13,False
100.00,100.00,90.95,94.60,93.37,96.25,271.39,False
100.00,100.00,91.93,93.16,90.86,93.49,287.93,False
100.00,100.00,92.01,93.71,90.86,93.74,305.67,False
100.00,100.00,90.95,93.08,90.86,93.74,322.64,False
100.00,100.00,90.99,93.71,88.24,93.74,338.41,False
100.00,100.00,89.51,94.05,90.61,93.49,355.72,False
100.00,100.00,90.70,94.05,87.98,96.12,371.20,False
100.00,100.00,90.53,93.16,93.37,96.12,389.49,False
100.00,100.00,89.93,93.16,90.74,96.12,405.52,False
100.00,100.00,90.65,92.52,93.49,98.75,422.60,True
100.00,100.00,89.85,92.52,90.74,96.12,440.96,False
100.00,100.00,90.87,93.08,90.86,96.37,457.68,False
100.00,100.00,90.14,93.16,88.11,96.12,474.79,False
100.00,100.00,89.59,92.78,93.24,96.12,491.08,False
100.00,100.00,90.23,93.16,90.61,96.12,507.31,False
100.00,100.00,90.06,93.16,88.11,96.12,525.59,False
100.00,100.00,91.08,92.82,93.49,96.12,542.10,False
100.00,100.00,89.21,92.52,90.74,93.49,558.98,False
100.00,100.00,88.70,92.52,87.86,96.12,578.36,False
100.00,100.00,88.32,94.05,93.12,98.75,595.34,False
100.00,100.00,88.11,94.05,92.74,98.75,611.18,False
100.00,100.00,89.59,94.90,88.11,96.12,627.88,False
100.00,100.00,89.72,93.08,88.11,93.49,644.28,False
100.00,100.00,89.46,92.52,89.11,96.12,663.36,False
100.00,100.00,90.06,93.29,88.24,96.12,679.77,False
100.00,100.00,89.21,92.74,88.11,93.49,696.66,False
100.00,100.00,90.06,92.74,90.86,98.75,715.97,False
100.00,100.00,88.87,92.23,90.49,96.12,733.18,False
100.00,100.00,88.62,92.78,88.99,96.12,749.59,False
100.00,100.00,89.59,92.01,93.37,96.12,766.26,False
100.00,100.00,88.32,92.23,92.99,96.12,782.04,False
100.00,100.00,90.65,92.52,93.49,98.75,782.04,False
