################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_5l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,6.53,0.00,4.93,0.00,4.51,0.00,True
99.95,99.95,92.91,95.24,90.74,90.99,32.60,True
100.00,100.00,92.95,95.41,90.74,93.62,65.07,True
100.00,100.00,93.42,93.59,90.74,95.99,96.53,True
100.00,100.00,93.42,95.03,93.37,93.62,128.14,False
100.00,100.00,93.42,93.59,90.74,90.74,161.19,False
100.00,100.00,94.48,94.48,90.74,93.37,191.78,True
100.00,100.00,93.50,93.93,90.74,93.49,223.51,False
100.00,100.00,92.95,93.59,90.74,95.99,254.39,False
100.00,100.00,92.95,94.48,90.74,93.37,286.18,False
100.00,100.00,92.99,94.82,90.74,90.86,318.12,False
100.00,100.00,92.95,96.01,90.74,93.37,350.65,False
100.00,100.00,93.59,94.48,90.74,90.74,381.78,False
100.00,100.00,93.59,95.71,90.74,90.86,411.30,False
100.00,100.00,93.16,95.37,90.74,90.74,441.03,False
100.00,100.00,93.08,95.71,90.74,90.86,470.70,False
100.00,100.00,93.16,95.37,90.74,93.37,500.72,False
100.00,100.00,92.52,96.39,90.74,90.74,529.73,False
100.00,100.00,93.16,96.01,90.74,90.74,560.86,False
100.00,100.00,93.16,94.48,90.74,90.74,590.99,False
100.00,100.00,91.97,96.01,90.49,90.74,621.10,False
100.00,100.00,92.52,96.39,90.74,90.74,651.65,False
100.00,100.00,93.16,96.39,90.74,90.74,681.39,False
100.00,100.00,92.61,94.86,90.49,90.74,711.89,False
100.00,100.00,93.16,96.39,90.74,90.74,742.83,False
100.00,100.00,93.37,95.96,90.74,90.74,772.78,False
100.00,100.00,94.44,95.33,90.74,90.74,801.12,False
100.00,100.00,92.99,96.39,90.49,90.74,830.78,False
100.00,100.00,94.48,94.48,90.74,93.37,830.78,False
