################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,9.93,0.00,11.09,0.00,10.01,0.00,True
99.95,100.00,90.14,92.06,90.49,90.74,14.07,True
99.95,100.00,90.70,91.25,90.74,90.74,27.18,True
100.00,100.00,90.95,94.94,90.74,93.37,40.24,True
100.00,100.00,89.68,92.14,88.86,90.74,51.27,False
100.00,100.00,91.33,94.31,90.61,93.37,62.54,True
100.00,100.00,90.74,93.59,90.61,90.74,75.62,False
100.00,100.00,90.65,92.14,90.74,90.74,89.17,False
100.00,100.00,90.36,91.67,90.74,90.74,102.31,False
100.00,100.00,92.18,93.93,90.74,90.74,115.94,True
100.00,100.00,90.27,93.67,90.74,90.74,128.49,False
100.00,100.00,90.82,92.57,90.74,90.74,141.34,False
100.00,100.00,90.53,93.12,90.74,90.99,153.91,False
100.00,100.00,90.27,92.74,90.74,90.99,167.32,False
100.00,100.00,91.97,93.63,90.99,90.99,181.48,False
100.00,100.00,90.36,94.14,90.74,90.74,195.31,False
100.00,100.00,91.84,93.59,90.74,90.99,209.46,False
100.00,100.00,90.91,93.12,90.99,90.99,223.12,False
100.00,100.00,90.95,92.69,88.11,90.74,236.59,False
100.00,100.00,89.72,93.42,90.74,90.99,251.57,False
100.00,100.00,90.95,92.35,90.74,90.74,265.49,False
100.00,100.00,90.36,93.25,90.74,90.99,278.92,False
100.00,100.00,90.53,93.54,90.74,90.74,293.19,False
100.00,100.00,90.36,93.59,90.74,90.74,307.43,False
100.00,100.00,89.55,92.69,90.74,90.74,320.59,False
100.00,100.00,89.93,92.99,90.74,90.99,334.49,False
100.00,100.00,89.93,93.93,88.11,90.99,348.12,False
100.00,100.00,90.14,92.48,90.74,90.74,361.77,False
100.00,100.00,89.51,92.18,88.99,90.74,375.54,False
100.00,100.00,90.10,93.50,90.74,90.74,389.00,False
100.00,100.00,89.17,92.78,90.74,90.99,402.44,False
100.00,100.00,92.18,93.93,90.74,90.74,402.44,False
