################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,8.67,0.00,7.48,0.00,8.39,0.00,True
99.95,99.95,95.71,96.39,91.11,91.11,51.39,True
100.00,100.00,96.22,96.22,93.74,93.74,101.23,True
100.00,100.00,94.86,96.22,93.62,93.74,150.97,False
100.00,100.00,94.52,96.22,90.86,91.11,200.53,False
100.00,100.00,93.46,95.88,90.49,93.62,249.98,False
100.00,100.00,94.31,96.39,90.61,93.74,299.77,False
100.00,100.00,94.77,97.28,90.86,91.11,349.26,False
100.00,100.00,93.88,96.01,90.74,93.74,398.70,False
100.00,100.00,94.52,97.28,90.74,91.11,448.24,False
100.00,100.00,94.69,96.35,90.74,93.49,497.07,False
100.00,100.00,94.69,96.35,90.74,93.49,546.80,False
100.00,100.00,94.69,96.73,90.74,90.86,596.43,False
100.00,100.00,92.44,96.01,90.49,90.74,645.59,False
100.00,100.00,93.88,96.01,90.74,91.11,695.46,False
100.00,100.00,94.52,96.90,90.74,91.11,745.22,False
100.00,100.00,94.31,96.01,88.11,91.11,795.22,False
100.00,100.00,94.52,96.39,88.11,93.74,845.22,False
100.00,100.00,93.88,95.67,88.11,90.99,894.34,False
100.00,100.00,92.69,95.67,87.86,90.99,943.77,False
100.00,100.00,94.44,95.67,88.36,90.99,993.47,False
100.00,100.00,94.44,96.13,88.36,90.99,1043.15,False
100.00,100.00,93.88,95.24,88.11,90.99,1092.76,False
100.00,100.00,93.33,96.56,87.86,90.99,1142.26,False
100.00,100.00,96.22,96.22,93.74,93.74,1142.26,False
