################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_3l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,10.14,0.00,10.15,0.00,9.39,0.00,True
100.00,100.00,94.35,94.99,90.99,93.62,24.06,True
100.00,100.00,93.08,95.67,90.99,90.99,48.16,False
100.00,100.00,95.07,95.24,88.36,90.99,70.61,True
100.00,100.00,95.07,96.39,90.99,90.99,94.88,False
100.00,100.00,93.93,95.88,90.99,90.99,119.18,False
100.00,100.00,94.01,96.94,90.74,90.99,142.14,False
100.00,100.00,94.52,96.94,90.74,90.99,165.10,False
100.00,100.00,94.44,96.56,90.74,90.99,187.51,False
100.00,100.00,93.33,96.01,90.49,90.74,210.63,False
100.00,100.00,92.27,96.01,90.24,90.74,234.56,False
100.00,100.00,93.37,96.01,90.74,90.74,258.92,False
100.00,100.00,92.48,96.01,90.49,90.74,282.73,False
100.00,100.00,90.40,96.01,90.24,90.74,305.09,False
100.00,100.00,92.91,95.58,90.74,90.74,328.42,False
100.00,100.00,90.78,95.84,90.24,90.74,351.13,False
100.00,100.00,91.84,95.84,90.49,90.74,372.93,False
100.00,100.00,91.97,94.94,90.49,90.74,396.89,False
100.00,100.00,91.76,94.69,90.49,90.74,419.94,False
100.00,100.00,90.87,94.48,90.24,90.74,442.24,False
100.00,100.00,91.67,94.35,90.49,90.74,466.91,False
100.00,100.00,91.33,94.27,88.74,90.74,490.65,False
100.00,100.00,91.25,94.05,88.74,90.74,513.83,False
100.00,100.00,91.42,94.86,87.86,93.37,536.16,False
100.00,100.00,92.48,94.86,90.74,90.74,558.98,False
100.00,100.00,95.07,95.24,88.36,90.99,558.98,False
