################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,9.71,0.00,9.81,0.00,10.39,0.00,True
100.00,100.00,90.70,93.88,89.74,90.49,31.74,True
100.00,100.00,89.76,92.74,90.11,90.24,61.72,False
100.00,100.00,93.29,94.22,90.49,90.49,92.05,True
100.00,100.00,93.80,94.22,90.49,90.49,121.72,True
100.00,100.00,93.71,94.22,90.49,90.49,151.74,False
100.00,100.00,93.25,95.67,90.24,91.11,182.94,True
100.00,100.00,94.82,95.33,90.99,90.99,213.31,True
100.00,100.00,94.22,95.33,90.49,90.99,243.54,False
100.00,100.00,94.77,95.33,85.48,88.36,274.11,False
100.00,100.00,95.33,95.33,88.36,90.99,303.05,True
100.00,100.00,94.77,95.67,90.74,90.99,331.83,False
100.00,100.00,94.82,95.33,88.36,90.99,360.86,False
100.00,100.00,94.22,95.67,87.86,90.99,387.27,False
100.00,100.00,93.29,95.67,87.86,88.36,414.23,False
100.00,100.00,93.80,95.67,87.86,88.36,442.90,False
100.00,100.00,92.78,95.11,87.86,90.74,471.24,False
100.00,100.00,93.20,96.90,87.86,88.49,499.86,False
100.00,100.00,93.16,95.45,87.86,90.49,527.24,False
100.00,100.00,93.03,95.11,87.61,90.74,555.15,False
100.00,100.00,93.71,95.45,87.86,88.24,582.37,False
100.00,100.00,93.80,95.45,87.86,87.86,608.86,False
100.00,100.00,93.80,94.56,87.86,90.49,636.19,False
100.00,100.00,92.57,95.45,87.86,87.86,663.70,False
100.00,100.00,93.67,94.56,87.86,87.86,690.27,False
100.00,100.00,93.20,94.56,87.86,90.49,719.04,False
100.00,100.00,93.71,94.90,87.86,90.61,746.39,False
100.00,100.00,93.20,94.56,87.86,87.86,772.61,False
100.00,100.00,94.05,94.56,87.86,87.86,800.46,False
100.00,100.00,92.31,94.56,87.36,87.86,828.22,False
100.00,100.00,93.03,94.56,87.36,87.86,856.65,False
100.00,100.00,92.18,94.56,87.36,90.49,884.79,False
100.00,100.00,95.33,95.33,88.36,90.99,884.79,False
