################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_5l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,6.91,0.00,3.57,0.00,10.14,0.00,True
100.00,100.00,88.74,90.57,88.74,93.12,17.20,True
100.00,100.00,89.34,91.50,87.61,90.49,32.53,True
100.00,100.00,91.72,93.71,86.73,92.87,47.64,True
100.00,100.00,91.72,93.50,87.61,88.74,63.03,False
100.00,100.00,92.06,94.60,89.36,93.74,78.37,True
100.00,100.00,91.72,92.95,88.49,89.36,93.60,False
100.00,100.00,92.10,92.78,90.24,93.12,109.39,True
100.00,100.00,92.65,93.76,90.49,93.74,125.15,True
100.00,100.00,91.76,93.33,87.61,92.24,140.91,False
100.00,100.00,91.29,92.52,90.24,91.11,156.41,False
100.00,100.00,92.10,92.40,89.36,91.99,172.32,False
100.00,100.00,92.01,92.44,86.73,92.87,187.27,False
100.00,100.00,91.21,92.14,86.73,92.87,202.04,False
100.00,100.00,91.04,92.44,87.61,90.24,216.66,False
100.00,100.00,91.46,92.35,91.11,95.49,231.73,True
100.00,100.00,90.70,93.29,85.86,95.49,246.53,False
100.00,100.00,91.76,93.03,85.86,94.62,262.39,False
100.00,100.00,91.76,92.69,86.73,90.61,277.91,False
100.00,100.00,91.25,92.40,86.73,95.49,293.10,False
100.00,100.00,90.87,92.57,88.49,95.87,308.16,True
100.00,100.00,91.25,93.20,88.49,95.87,322.86,False
100.00,100.00,91.80,94.27,89.36,95.87,337.65,False
100.00,100.00,91.25,92.86,91.99,95.49,352.61,False
100.00,100.00,90.61,93.59,90.24,95.87,367.55,False
100.00,100.00,91.38,93.16,92.37,95.87,382.29,False
100.00,100.00,90.91,92.99,89.24,95.49,397.10,False
100.00,100.00,90.02,93.20,91.86,95.49,412.02,False
100.00,100.00,91.42,93.20,91.86,95.87,426.73,False
100.00,100.00,92.06,94.35,89.74,95.87,441.81,False
100.00,100.00,92.69,94.69,93.24,96.12,456.64,True
100.00,100.00,93.20,94.14,90.61,95.87,471.78,True
100.00,100.00,92.91,93.25,93.24,95.87,486.41,False
100.00,100.00,90.91,93.12,90.24,96.12,501.05,False
100.00,100.00,91.97,95.45,89.36,96.37,515.73,True
100.00,100.00,90.40,93.97,89.61,96.12,530.31,False
100.00,100.00,90.57,93.63,88.99,95.87,545.00,False
100.00,100.00,89.72,94.18,90.24,96.12,559.62,False
100.00,100.00,89.93,93.50,89.36,94.87,575.12,False
100.00,100.00,92.27,94.35,89.74,95.87,589.85,False
100.00,100.00,90.53,93.42,90.49,93.24,604.52,False
100.00,100.00,90.31,93.46,90.61,95.87,619.04,False
100.00,100.00,92.14,93.42,86.98,93.24,633.75,False
100.00,100.00,91.04,95.07,90.61,94.12,648.44,False
100.00,100.00,89.93,93.63,90.49,95.87,663.11,False
100.00,100.00,90.78,94.18,87.86,91.24,677.68,False
100.00,100.00,90.48,93.37,90.49,93.24,692.43,False
100.00,100.00,90.99,96.69,90.61,97.00,707.16,True
100.00,100.00,90.57,94.44,89.61,93.74,721.83,False
100.00,100.00,91.63,94.44,90.49,93.74,736.50,False
100.00,100.00,90.82,95.67,90.49,93.74,751.25,False
100.00,100.00,90.19,93.59,90.11,95.99,765.87,False
100.00,100.00,92.35,95.11,90.49,96.12,780.65,False
100.00,100.00,90.87,94.22,87.98,90.86,795.35,False
100.00,100.00,90.91,94.05,90.49,93.49,810.04,False
100.00,100.00,90.36,94.48,90.61,93.74,824.74,False
100.00,100.00,90.36,96.43,90.61,91.74,839.44,False
100.00,100.00,90.91,95.50,90.61,93.74,854.11,False
100.00,100.00,90.87,95.20,87.98,91.74,868.73,False
100.00,100.00,90.06,95.50,90.49,93.74,883.41,False
100.00,100.00,90.87,94.77,90.61,93.74,898.09,False
100.00,100.00,90.61,96.05,90.61,94.37,912.76,False
100.00,100.00,89.17,94.77,87.98,93.74,927.43,False
100.00,100.00,90.48,94.48,90.61,91.11,941.99,False
100.00,100.00,91.04,95.67,90.49,93.74,956.75,False
100.00,100.00,91.25,96.94,90.61,91.74,971.43,False
100.00,100.00,90.74,94.48,90.49,91.11,986.15,False
100.00,100.00,92.14,96.73,88.49,91.74,1000.85,False
100.00,100.00,91.08,95.67,90.49,91.11,1015.66,False
100.00,100.00,90.99,96.69,90.61,97.00,1015.66,False
