################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,8.39,0.00,10.96,0.00,9.14,0.00,True
100.00,100.00,93.63,95.54,93.62,93.62,31.63,True
100.00,100.00,95.07,96.22,90.99,91.11,63.03,True
100.00,100.00,92.06,97.28,89.86,93.74,95.15,True
100.00,100.00,92.48,96.30,85.23,93.49,126.16,False
100.00,100.00,92.99,96.30,87.86,93.49,159.21,False
100.00,100.00,92.74,95.84,90.74,93.49,190.29,False
100.00,100.00,93.16,96.73,90.74,93.49,220.40,False
100.00,100.00,92.91,95.84,85.48,93.49,252.00,False
100.00,100.00,93.46,95.84,85.48,90.86,282.44,False
100.00,100.00,93.16,96.09,88.11,93.49,312.79,False
100.00,100.00,92.95,95.75,88.11,93.37,341.84,False
100.00,100.00,93.16,97.15,87.86,94.12,373.32,True
100.00,100.00,92.99,97.79,90.74,94.12,405.34,False
100.00,100.00,94.27,96.73,88.11,93.49,435.80,False
100.00,100.00,93.16,97.79,90.86,94.12,466.49,False
100.00,100.00,91.72,97.79,90.49,94.12,496.44,False
100.00,100.00,93.12,96.90,88.11,94.12,526.80,False
100.00,100.00,91.04,97.41,87.86,94.49,556.26,True
100.00,100.00,93.33,97.45,88.24,94.12,587.67,False
100.00,100.00,92.23,96.81,88.11,94.12,619.03,False
100.00,100.00,93.88,97.37,88.11,94.37,649.03,False
100.00,100.00,92.44,95.41,88.11,93.49,679.97,False
100.00,100.00,92.69,98.85,88.11,94.49,709.47,False
100.00,100.00,93.25,96.81,90.74,94.12,740.21,False
100.00,100.00,91.42,97.15,90.49,94.12,771.13,False
100.00,100.00,93.25,97.15,88.11,94.12,802.15,False
100.00,100.00,91.25,96.98,87.86,94.12,831.77,False
100.00,100.00,91.08,96.26,90.24,94.12,863.66,False
100.00,100.00,91.21,97.15,90.24,94.12,895.07,False
100.00,100.00,92.86,98.30,90.74,94.49,925.72,False
100.00,100.00,93.03,98.30,90.74,94.49,958.12,False
100.00,100.00,93.20,98.30,90.74,94.49,988.17,False
100.00,100.00,92.06,97.15,90.49,94.12,1017.42,False
100.00,100.00,91.80,98.05,90.49,94.49,1047.90,False
100.00,100.00,92.31,97.96,90.49,94.49,1078.56,False
100.00,100.00,91.50,96.81,90.49,94.12,1109.47,False
100.00,100.00,92.69,97.15,90.49,94.12,1140.13,False
100.00,100.00,92.57,97.79,90.49,94.12,1170.23,False
100.00,100.00,92.31,97.79,93.12,94.12,1200.53,False
100.00,100.00,91.04,97.41,87.86,94.49,1200.53,False
