################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_3l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,13.05,0.00,10.28,0.00,13.39,0.00,True
99.95,99.95,94.99,96.05,90.99,90.99,89.19,True
100.00,100.00,94.44,96.39,91.11,91.11,177.60,True
100.00,100.00,94.65,94.82,90.86,90.86,266.28,False
100.00,100.00,95.45,96.01,90.86,91.11,355.48,True
100.00,100.00,92.91,96.39,90.74,91.36,444.14,True
100.00,100.00,94.86,96.13,90.74,91.11,531.93,False
100.00,100.00,93.33,95.84,90.74,93.37,620.59,True
100.00,100.00,92.69,95.67,90.74,90.86,709.22,False
100.00,100.00,93.80,96.73,90.74,91.11,796.11,False
100.00,100.00,93.16,97.20,90.74,91.74,883.70,False
100.00,100.00,94.05,96.94,90.74,91.61,970.54,False
100.00,100.00,95.24,96.22,90.99,93.74,1058.77,True
100.00,100.00,93.63,96.13,90.11,93.74,1146.39,False
100.00,100.00,95.58,97.28,91.11,94.37,1234.81,True
100.00,100.00,94.60,95.96,90.99,93.74,1322.29,False
100.00,100.00,95.11,98.43,91.11,94.74,1410.09,True
100.00,100.00,93.54,97.28,90.36,94.12,1497.62,False
100.00,100.00,93.54,96.22,90.36,93.74,1584.84,False
100.00,100.00,94.18,96.22,90.36,91.11,1672.86,False
100.00,100.00,93.71,96.39,90.36,91.11,1760.84,False
100.00,100.00,94.69,96.22,90.74,91.11,1848.93,False
100.00,100.00,94.05,96.22,90.49,91.11,1937.29,False
100.00,100.00,94.05,96.22,90.49,93.74,2026.04,False
100.00,100.00,93.54,97.28,90.36,91.74,2114.14,False
100.00,100.00,94.18,97.28,90.36,91.74,2202.62,False
100.00,100.00,94.52,97.28,90.49,91.74,2291.61,False
100.00,100.00,93.54,97.28,90.36,94.37,2379.63,False
100.00,100.00,94.39,97.28,90.86,91.74,2467.58,False
100.00,100.00,93.88,97.11,90.49,91.74,2555.08,False
100.00,100.00,92.99,96.73,90.11,94.12,2642.54,False
100.00,100.00,93.16,97.88,90.11,91.86,2728.48,False
100.00,100.00,92.99,98.43,90.11,94.74,2816.08,False
100.00,100.00,93.03,96.73,90.11,93.87,2903.99,False
100.00,100.00,92.99,96.73,90.11,94.12,2992.08,False
100.00,100.00,92.99,98.43,90.49,92.12,3079.28,False
100.00,100.00,93.03,95.67,92.99,93.49,3167.03,False
100.00,100.00,92.10,95.84,92.74,94.12,3254.74,False
100.00,100.00,95.11,98.43,91.11,94.74,3254.74,False
