################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,2.03,0.00,1.36,0.00,1.00,0.00,True
100.00,100.00,95.84,95.84,91.11,91.11,65.62,True
100.00,100.00,95.79,96.22,93.62,93.74,129.79,True
100.00,100.00,95.16,95.79,90.99,90.99,193.97,False
100.00,100.00,94.31,97.28,93.12,93.74,260.78,False
100.00,100.00,94.77,97.96,90.99,91.74,328.71,False
100.00,100.00,95.20,97.11,91.11,93.74,395.46,False
100.00,100.00,94.39,97.28,90.86,93.74,460.37,False
100.00,100.00,95.11,97.28,91.11,91.11,526.06,False
100.00,100.00,93.97,97.11,90.74,93.74,589.19,False
100.00,100.00,94.31,98.17,90.86,94.37,653.65,True
100.00,100.00,94.86,97.11,90.74,96.37,715.79,True
100.00,100.00,94.05,96.73,90.49,96.37,778.13,False
100.00,100.00,94.56,98.94,90.86,97.37,840.73,True
100.00,100.00,94.22,99.49,90.74,94.74,903.76,False
100.00,100.00,93.50,97.28,90.49,93.74,966.23,False
100.00,100.00,92.99,96.35,90.11,93.87,1028.23,False
100.00,100.00,93.88,97.88,90.49,93.87,1091.37,False
100.00,100.00,92.69,97.45,90.36,94.12,1153.13,False
100.00,100.00,92.14,95.37,90.11,96.12,1215.95,False
100.00,100.00,94.44,98.60,91.11,97.37,1279.29,False
100.00,100.00,92.18,96.98,93.12,93.87,1341.94,False
100.00,100.00,93.54,98.05,90.36,94.49,1404.62,False
100.00,100.00,93.63,96.98,90.36,93.87,1466.60,False
100.00,100.00,93.63,97.54,93.49,94.12,1528.89,False
100.00,100.00,92.57,98.05,90.11,91.86,1593.05,False
100.00,100.00,91.38,96.60,92.74,93.87,1656.31,False
100.00,100.00,91.72,97.49,90.11,94.24,1719.54,False
100.00,100.00,94.35,97.32,90.49,91.61,1781.01,False
100.00,100.00,93.63,96.81,90.11,93.87,1843.07,False
100.00,100.00,92.99,96.47,90.11,93.49,1905.53,False
100.00,100.00,93.20,97.54,90.24,94.12,1968.93,False
100.00,100.00,92.86,97.37,90.11,93.49,2031.00,False
100.00,100.00,92.57,96.81,92.74,93.87,2094.30,False
100.00,100.00,93.20,96.26,90.11,90.99,2158.70,False
100.00,100.00,94.56,98.94,90.86,97.37,2158.70,False
