################ TRAINING REPORT #################
# Images path   | ./dataset/digits/digits_v7/training/
# Validation    | 0.30
# Images shape  | (64,64,1)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,9.85,0.00,9.01,0.00,12.52,0.00,True
99.95,100.00,90.99,94.18,90.61,90.86,11.09,True
100.00,100.00,92.44,93.67,90.61,90.86,20.33,True
99.95,100.00,91.16,93.29,90.61,90.86,29.47,False
100.00,100.00,91.76,94.14,90.61,90.99,38.64,True
100.00,100.00,91.16,92.74,90.61,93.37,47.62,True
100.00,100.00,92.61,93.25,90.99,90.99,56.81,True
100.00,100.00,92.40,94.65,90.74,93.62,66.01,True
100.00,100.00,91.33,93.29,90.86,90.99,75.26,False
100.00,100.00,92.35,95.03,90.74,90.99,84.63,False
100.00,100.00,91.12,92.35,88.11,90.74,94.14,False
100.00,100.00,92.06,94.52,90.74,93.62,103.59,False
100.00,100.00,91.84,93.76,90.61,90.99,112.93,False
100.00,100.00,91.16,94.86,90.61,90.99,122.24,False
100.00,100.00,92.10,93.63,90.61,90.99,131.35,False
100.00,100.00,92.91,94.14,90.74,90.99,140.55,True
100.00,100.00,91.80,93.20,90.74,90.74,149.67,False
100.00,100.00,92.95,94.14,90.74,90.99,159.03,True
100.00,100.00,92.14,93.29,88.11,90.99,168.39,False
100.00,100.00,91.80,92.69,90.74,90.74,177.61,False
100.00,100.00,91.84,93.25,90.49,90.99,186.68,False
100.00,100.00,92.61,94.65,90.74,90.99,196.14,False
100.00,100.00,92.06,94.14,90.61,90.99,205.94,False
100.00,100.00,90.91,93.25,90.61,90.99,215.46,False
100.00,100.00,92.57,94.14,90.74,90.99,224.86,False
100.00,100.00,92.10,94.01,90.61,90.99,233.94,False
100.00,100.00,93.08,94.14,90.74,90.99,243.47,True
100.00,100.00,90.06,94.01,90.61,93.62,252.82,False
100.00,100.00,92.57,93.63,90.99,93.62,262.05,False
100.00,100.00,91.33,93.25,90.61,90.99,271.24,False
100.00,100.00,93.20,94.22,90.99,93.62,280.56,True
100.00,100.00,91.76,93.63,90.74,96.25,289.78,True
100.00,100.00,91.46,93.63,90.61,93.62,299.09,False
100.00,100.00,91.21,93.08,90.61,90.99,308.38,False
100.00,100.00,91.80,94.14,90.61,90.99,317.94,False
100.00,100.00,92.27,93.76,88.11,93.62,327.48,False
100.00,100.00,90.91,93.59,90.61,90.99,336.70,False
100.00,100.00,91.55,93.59,90.74,93.62,345.97,False
100.00,100.00,90.19,93.63,90.86,90.99,355.36,False
100.00,100.00,90.95,93.25,90.61,93.62,364.47,False
100.00,100.00,89.76,92.74,90.61,90.99,373.64,False
100.00,100.00,89.85,94.14,90.86,93.62,382.95,False
100.00,100.00,89.76,92.23,90.61,90.99,392.44,False
100.00,100.00,89.72,93.20,90.61,93.62,402.13,False
100.00,100.00,89.76,92.69,90.61,93.62,411.50,False
100.00,100.00,91.12,93.20,90.74,90.99,420.95,False
100.00,100.00,90.65,92.61,90.86,93.49,432.08,False
100.00,100.00,90.74,93.12,90.86,90.99,444.45,False
100.00,100.00,90.27,91.38,90.86,90.86,457.82,False
100.00,100.00,90.95,93.12,88.24,90.99,472.22,False
100.00,100.00,90.31,92.23,90.86,90.99,484.59,False
100.00,100.00,90.31,93.12,88.24,90.99,497.19,False
100.00,100.00,90.27,91.80,90.86,90.99,508.92,False
100.00,100.00,91.76,93.63,90.74,96.25,508.92,False
