################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_1l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,2.23,0.00,2.58,0.00,2.13,0.00,True
97.33,99.09,87.75,91.97,76.66,81.51,213.79,True
99.00,99.69,89.14,92.21,77.32,80.84,420.18,True
99.54,99.88,90.19,93.31,78.76,81.92,645.64,True
99.61,99.89,90.46,92.94,79.22,81.95,864.17,True
99.94,99.99,91.52,93.18,80.95,83.22,1082.35,True
99.85,99.95,91.15,92.95,79.69,81.87,1297.59,False
99.91,99.99,91.05,93.39,78.59,81.04,1507.51,False
99.90,99.98,90.91,92.95,79.70,81.66,1720.47,False
99.95,99.99,91.46,93.05,79.15,80.92,1929.24,False
99.97,99.99,91.09,92.48,81.40,82.94,2149.54,False
99.93,99.98,90.67,92.35,81.12,82.68,2372.82,False
99.99,100.00,91.23,92.85,79.94,81.34,2597.98,False
99.96,99.99,90.73,92.18,81.66,83.22,2814.43,False
99.99,99.99,91.41,92.63,80.24,81.28,3032.25,False
100.00,100.00,91.59,92.67,80.38,81.44,3248.99,True
99.99,100.00,92.12,93.39,80.89,82.07,3462.96,True
99.99,99.99,91.63,92.41,80.74,81.92,3675.76,False
100.00,100.00,91.11,92.13,80.25,81.23,3892.10,False
100.00,100.00,91.77,92.69,80.77,81.92,4111.60,False
99.99,100.00,92.34,93.14,80.73,81.63,4322.43,True
100.00,100.00,91.22,92.32,80.14,81.15,4541.64,False
100.00,100.00,91.59,92.66,81.11,82.03,4756.57,False
99.99,99.99,91.75,92.54,81.35,82.26,4977.10,False
100.00,100.00,91.10,91.91,81.33,82.29,5197.31,False
99.99,100.00,91.53,92.32,80.96,81.83,5411.89,False
100.00,100.00,91.51,92.26,81.01,81.71,5622.57,False
100.00,100.00,91.99,92.74,81.43,82.37,5839.12,False
99.99,100.00,91.56,92.11,79.75,80.48,6056.32,False
100.00,100.00,91.64,92.32,81.34,82.18,6264.50,False
100.00,100.00,91.59,92.31,80.86,81.75,6485.34,False
99.99,100.00,92.02,92.66,82.74,83.69,6705.26,True
100.00,100.00,91.81,92.52,80.58,81.38,6922.82,False
99.99,100.00,91.52,92.05,82.26,82.97,7144.67,False
100.00,100.00,91.53,92.25,81.25,82.13,7360.92,False
99.98,99.99,90.66,91.63,79.87,80.60,7580.76,False
99.99,99.99,91.36,92.07,81.45,82.07,7790.81,False
99.99,99.99,91.63,92.20,80.49,81.16,8007.31,False
100.00,100.00,92.16,92.75,81.67,82.28,8222.25,False
100.00,100.00,91.87,92.48,81.32,82.03,8441.66,False
100.00,100.00,91.45,92.14,81.39,81.95,8656.27,False
99.99,99.99,91.38,91.89,80.65,81.37,8876.49,False
100.00,100.00,91.44,92.08,81.17,81.86,9092.77,False
100.00,100.00,91.81,92.28,81.17,81.75,9311.27,False
100.00,100.00,92.26,92.96,81.42,81.99,9523.35,False
100.00,100.00,92.37,92.91,81.99,82.58,9739.12,True
100.00,100.00,91.77,92.26,80.93,81.50,9953.31,False
100.00,100.00,91.79,92.25,81.49,82.06,10168.00,False
100.00,100.00,92.20,92.65,81.97,82.45,10385.71,False
100.00,100.00,92.09,92.64,81.51,82.03,10599.14,False
100.00,100.00,92.26,92.73,82.11,82.57,10814.03,False
100.00,100.00,92.14,92.46,81.73,82.15,11031.70,False
100.00,100.00,91.66,92.13,81.61,82.31,11250.38,False
99.99,99.99,91.42,91.86,81.08,81.45,11464.07,False
99.99,100.00,91.46,91.89,80.07,80.59,11681.22,False
100.00,100.00,92.03,92.37,80.54,81.01,11897.85,False
100.00,100.00,92.14,92.48,81.67,82.23,12111.80,False
100.00,100.00,92.34,92.73,81.10,81.45,12330.42,False
100.00,100.00,91.59,92.03,80.77,81.19,12548.51,False
100.00,100.00,91.84,92.26,81.43,81.81,12762.89,False
100.00,100.00,92.46,92.78,82.01,82.44,12981.76,True
100.00,100.00,92.07,92.47,82.03,82.44,13197.14,False
100.00,100.00,92.09,92.54,81.41,81.73,13414.60,False
100.00,100.00,91.75,92.21,81.99,82.37,13630.44,False
99.99,100.00,92.73,93.05,81.21,81.62,13848.86,True
99.99,100.00,92.73,93.05,81.21,81.62,13848.86,True
