################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,16.51,0.00,15.44,0.00,15.58,0.00,True
60.48,74.77,56.71,72.01,53.25,75.76,27.76,True
82.62,94.68,75.90,95.09,76.62,94.37,54.76,True
92.46,99.51,83.84,95.38,82.25,95.24,81.62,True
99.07,100.00,87.59,93.51,88.74,93.07,107.71,True
97.96,99.75,93.07,96.97,88.74,94.81,134.23,True
99.69,100.00,95.38,97.40,91.77,96.10,162.23,True
99.94,100.00,98.27,99.57,97.84,98.70,189.83,True
99.88,99.94,97.40,98.99,97.40,98.70,216.37,False
99.88,100.00,97.26,98.41,93.07,94.81,243.18,False
99.88,99.94,97.55,98.99,95.24,98.27,270.47,False
99.88,100.00,97.11,98.27,94.37,96.54,297.66,False
100.00,100.00,98.56,99.57,96.54,97.40,324.34,True
100.00,100.00,97.26,98.12,94.37,96.97,350.91,False
99.94,100.00,97.55,98.99,93.94,96.10,376.86,False
100.00,100.00,98.12,99.42,96.54,98.27,403.29,False
100.00,100.00,98.41,99.28,95.67,98.27,429.85,False
99.88,99.94,98.27,98.70,96.10,97.40,456.47,False
100.00,100.00,99.28,99.57,96.97,98.70,482.87,True
100.00,100.00,98.99,99.42,97.40,98.27,508.86,False
100.00,100.00,98.85,99.13,97.40,98.27,535.76,False
99.94,100.00,99.13,99.28,98.27,98.27,562.14,False
100.00,100.00,98.70,99.28,97.40,99.13,588.19,True
100.00,100.00,99.57,99.86,99.57,99.57,614.37,True
100.00,100.00,99.57,99.86,99.57,99.57,614.37,True
