################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,12.18,0.00,12.27,0.00,12.99,0.00,True
29.13,76.56,27.99,78.50,24.68,73.59,7.29,True
54.73,89.49,51.66,87.88,54.55,89.61,13.28,True
76.13,94.68,71.43,93.07,72.73,94.37,19.25,True
85.41,94.87,81.53,91.63,80.52,91.77,25.16,True
87.07,95.49,84.99,93.51,81.82,90.91,31.05,True
90.91,97.09,85.14,92.64,87.88,96.10,37.00,True
99.13,99.81,94.37,97.55,96.10,97.84,42.87,True
99.07,99.75,93.36,97.55,95.67,97.40,48.80,False
98.45,99.69,95.24,97.11,93.51,96.10,54.73,True
99.88,100.00,96.54,98.12,93.51,96.54,60.64,True
99.88,100.00,95.96,98.27,93.51,96.54,66.57,False
100.00,100.00,97.11,98.99,96.54,97.84,72.47,True
99.88,100.00,96.83,98.27,93.94,95.67,78.37,False
100.00,100.00,96.97,98.41,98.27,99.13,84.25,True
99.88,100.00,96.97,97.98,98.27,99.13,90.17,False
100.00,100.00,97.84,98.70,96.97,98.70,96.06,True
100.00,100.00,96.83,99.28,96.10,98.27,101.98,False
100.00,100.00,98.41,99.13,98.27,98.70,107.92,True
100.00,100.00,97.55,98.41,99.13,99.13,113.75,False
99.88,100.00,96.10,96.83,93.51,97.84,119.67,False
100.00,100.00,97.55,98.99,97.84,99.13,125.62,False
100.00,100.00,98.56,99.13,97.84,98.70,131.55,True
100.00,100.00,97.98,99.13,96.97,97.84,137.49,False
100.00,100.00,97.40,98.70,97.40,98.70,143.40,False
100.00,100.00,98.12,98.70,98.70,99.13,149.30,False
100.00,100.00,94.66,96.68,93.94,96.54,155.20,False
100.00,100.00,97.98,99.13,97.84,98.70,161.11,False
100.00,100.00,97.55,98.56,97.40,98.70,167.01,False
100.00,100.00,97.55,98.12,97.40,99.13,172.90,False
100.00,100.00,96.39,97.84,95.24,98.27,178.87,False
100.00,100.00,97.26,98.70,96.97,98.70,184.82,False
100.00,100.00,95.82,97.11,94.81,97.84,190.76,False
100.00,100.00,97.40,98.41,98.27,98.70,196.77,False
100.00,100.00,97.98,98.41,96.54,99.13,202.72,False
100.00,100.00,96.68,97.98,95.24,97.40,208.67,False
100.00,100.00,96.10,97.40,93.94,97.40,214.92,False
100.00,100.00,97.55,98.41,98.27,99.13,221.21,False
100.00,100.00,96.68,98.27,93.51,97.40,227.69,False
100.00,100.00,97.40,98.27,96.54,98.70,233.56,False
100.00,100.00,98.12,98.70,96.10,99.57,239.35,True
100.00,100.00,97.84,98.99,95.67,99.57,245.16,False
100.00,100.00,97.55,98.99,96.54,98.27,250.98,False
100.00,100.00,97.26,98.27,94.81,98.27,257.08,False
100.00,100.00,97.26,98.56,96.54,98.27,262.84,False
100.00,100.00,95.53,97.69,94.37,98.27,268.59,False
100.00,100.00,97.69,99.13,96.97,98.70,274.45,False
100.00,100.00,98.27,98.85,97.40,99.57,280.30,False
100.00,100.00,97.40,98.56,96.54,98.27,286.31,False
100.00,100.00,97.98,99.28,96.97,98.27,292.15,False
100.00,100.00,95.67,97.69,94.81,97.40,297.93,False
100.00,100.00,97.69,98.56,97.40,98.27,303.85,False
100.00,100.00,97.11,98.70,96.54,97.40,309.62,False
100.00,100.00,96.10,98.41,95.67,97.40,315.41,False
100.00,100.00,97.69,98.70,97.40,98.27,321.22,False
100.00,100.00,98.41,99.28,96.97,98.70,327.04,False
100.00,100.00,95.24,97.26,93.94,96.10,332.85,False
100.00,100.00,95.96,97.98,94.37,97.40,338.63,False
100.00,100.00,96.10,97.84,95.24,96.97,344.51,False
100.00,100.00,97.98,99.13,96.97,98.70,350.95,False
100.00,100.00,97.40,98.56,96.97,97.40,356.75,False
100.00,100.00,95.53,97.55,94.81,96.97,362.53,False
100.00,100.00,98.12,98.70,96.10,99.57,362.53,False
