################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_4l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,16.64,0.00,16.31,0.00,17.32,0.00,True
27.09,68.58,24.24,69.99,22.51,72.73,8.30,True
63.20,88.62,59.31,86.72,61.90,92.64,14.40,True
79.84,89.67,76.05,88.46,78.79,85.71,20.73,True
88.50,97.77,86.15,92.50,89.61,98.70,26.87,True
97.53,99.81,91.92,97.69,94.81,96.97,32.98,True
99.44,100.00,95.38,98.85,96.97,99.13,39.23,True
100.00,100.00,96.39,98.99,96.10,98.27,45.37,True
100.00,100.00,98.27,99.42,97.84,98.70,51.53,True
100.00,100.00,97.69,98.85,96.97,99.13,57.70,False
100.00,100.00,98.99,99.42,98.70,99.57,63.81,True
99.94,100.00,98.99,99.57,97.40,99.57,69.92,False
100.00,100.00,98.12,99.28,99.57,100.00,76.14,True
99.81,100.00,96.97,98.41,95.67,96.54,82.32,False
100.00,100.00,98.70,99.42,99.13,99.57,88.48,False
100.00,100.00,98.85,99.57,98.27,99.13,94.52,False
100.00,100.00,98.70,99.71,99.57,100.00,100.64,False
100.00,100.00,98.27,99.42,98.27,98.70,106.80,False
100.00,100.00,98.85,99.57,98.27,98.70,112.88,False
100.00,100.00,97.26,99.13,96.10,97.40,118.99,False
100.00,100.00,98.85,99.42,99.57,100.00,125.16,False
100.00,100.00,98.99,99.42,99.13,100.00,131.41,False
100.00,100.00,99.13,99.71,99.57,100.00,137.58,True
100.00,100.00,98.99,99.86,100.00,100.00,143.79,False
100.00,100.00,97.26,98.70,99.13,99.57,150.04,False
100.00,100.00,98.99,99.86,99.13,100.00,156.20,False
100.00,100.00,97.98,99.13,99.13,99.57,162.40,False
100.00,100.00,98.85,99.28,99.57,99.57,168.55,False
100.00,100.00,96.39,98.70,97.84,99.57,174.77,False
100.00,100.00,98.85,99.71,99.57,99.57,180.85,False
100.00,100.00,98.56,99.42,99.13,99.57,187.04,False
100.00,100.00,98.12,99.13,99.13,99.57,193.20,False
100.00,100.00,98.56,99.71,99.57,100.00,199.32,False
100.00,100.00,99.28,99.57,99.57,100.00,205.45,True
100.00,100.00,98.12,98.99,99.13,99.57,211.68,False
100.00,100.00,98.85,99.71,99.57,100.00,217.84,False
100.00,100.00,98.41,99.42,99.13,99.57,223.98,False
100.00,100.00,98.70,99.28,99.57,100.00,230.16,False
100.00,100.00,98.12,99.28,99.57,99.57,236.33,False
100.00,100.00,98.56,99.42,99.57,100.00,242.49,False
100.00,100.00,98.27,99.42,99.13,99.57,248.48,False
100.00,100.00,98.85,99.57,100.00,100.00,254.47,False
100.00,100.00,98.85,99.57,99.57,100.00,260.49,False
100.00,100.00,98.56,99.42,100.00,100.00,266.49,False
100.00,100.00,96.54,98.56,98.70,99.13,272.53,False
100.00,100.00,95.38,96.97,97.84,99.13,278.54,False
100.00,100.00,98.12,99.28,99.13,100.00,284.64,False
100.00,100.00,98.12,99.13,99.13,99.57,290.71,False
100.00,100.00,97.40,98.70,97.84,100.00,296.74,False
100.00,100.00,98.85,99.57,100.00,100.00,302.73,False
100.00,100.00,97.98,99.28,99.13,100.00,308.78,False
100.00,100.00,96.54,97.84,99.13,99.13,314.84,False
100.00,100.00,98.12,99.71,100.00,100.00,320.87,False
100.00,100.00,98.41,99.42,100.00,100.00,327.00,False
100.00,100.00,98.41,99.28,99.57,100.00,333.02,False
100.00,100.00,99.28,99.57,99.57,100.00,333.02,False
