################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,13.23,0.00,13.71,0.00,12.99,0.00,True
60.36,92.58,55.12,86.15,61.47,87.01,7.25,True
87.32,98.33,74.03,89.03,75.76,87.88,13.37,True
94.87,99.20,82.40,88.89,83.55,86.58,19.60,True
99.13,100.00,82.97,90.48,82.25,88.31,25.84,True
99.75,100.00,82.83,90.04,83.12,87.88,31.92,False
100.00,100.00,86.29,90.76,84.85,88.31,38.24,True
100.00,100.00,86.44,89.61,84.85,87.01,44.48,True
100.00,100.00,87.59,90.04,85.71,89.18,50.63,True
100.00,100.00,85.57,90.33,83.98,88.74,56.79,False
100.00,100.00,86.58,90.04,85.28,87.88,62.47,False
100.00,100.00,87.16,90.19,87.45,89.18,68.45,False
100.00,100.00,86.44,90.19,87.01,89.18,74.43,False
100.00,100.00,86.15,90.19,86.15,89.61,80.31,True
100.00,100.00,85.28,90.48,84.85,87.88,86.30,False
100.00,100.00,87.16,89.75,86.15,87.88,92.25,False
100.00,100.00,86.15,90.91,83.98,90.04,98.18,True
100.00,100.00,87.73,90.62,84.85,89.18,104.15,True
100.00,100.00,86.87,90.04,84.85,88.74,109.95,False
100.00,100.00,87.45,90.48,85.28,89.61,115.64,False
100.00,100.00,87.59,91.20,85.28,88.74,121.78,False
100.00,100.00,86.00,90.33,84.85,88.74,127.74,False
100.00,100.00,87.45,91.92,83.98,88.31,133.84,False
100.00,100.00,88.02,91.20,86.58,88.74,139.72,True
100.00,100.00,88.46,91.05,86.58,89.61,145.59,True
100.00,100.00,87.45,89.47,85.71,87.01,151.37,False
100.00,100.00,88.02,90.76,85.71,89.61,157.21,False
100.00,100.00,86.58,89.47,85.71,87.01,163.16,False
100.00,100.00,86.29,90.19,84.42,88.74,169.10,False
100.00,100.00,87.16,91.20,85.71,88.31,174.94,False
100.00,100.00,87.59,90.48,86.15,89.61,180.78,False
100.00,100.00,85.14,90.48,84.42,88.74,186.69,False
100.00,100.00,87.59,90.04,85.28,88.74,192.56,False
100.00,100.00,87.45,90.62,85.71,88.74,198.53,False
100.00,100.00,87.73,89.61,84.85,88.31,204.35,False
100.00,100.00,86.44,90.19,86.15,88.31,210.18,False
100.00,100.00,87.30,89.90,85.71,88.31,216.07,False
100.00,100.00,87.16,89.75,85.71,88.74,221.95,False
100.00,100.00,87.59,89.47,85.71,88.74,227.84,False
100.00,100.00,86.58,89.90,85.28,89.18,233.74,False
100.00,100.00,87.73,89.75,86.15,88.31,239.52,False
100.00,100.00,86.87,89.61,87.01,89.18,245.54,False
100.00,100.00,86.87,90.04,85.71,89.61,251.37,False
100.00,100.00,86.87,89.47,87.45,89.18,257.22,False
100.00,100.00,85.57,89.47,87.01,88.74,263.05,False
100.00,100.00,86.87,89.18,86.15,88.74,268.91,False
100.00,100.00,88.46,91.05,86.58,89.61,268.91,False
