################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_5l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,11.38,0.00,10.25,0.00,11.26,0.00,True
59.31,78.11,53.39,76.48,55.41,76.19,8.36,True
76.00,92.46,66.81,82.68,67.53,87.45,14.85,True
88.62,97.09,79.94,90.48,82.68,93.94,21.42,True
95.05,98.89,86.44,93.36,89.18,95.67,27.99,True
95.42,98.45,83.55,88.89,85.71,91.77,34.56,False
98.39,99.44,87.45,92.64,88.74,94.37,41.09,True
99.01,99.81,92.21,96.10,93.07,96.54,47.65,True
99.44,99.94,88.89,93.94,90.04,94.81,54.24,False
99.75,99.94,91.05,94.23,93.94,95.67,60.84,False
100.00,100.00,90.04,94.08,92.21,96.54,67.51,False
100.00,100.00,90.76,93.94,93.07,96.10,74.18,False
99.94,100.00,93.80,95.67,94.81,97.84,80.88,True
100.00,100.00,93.51,95.67,93.94,96.97,87.49,False
99.75,99.88,92.93,95.09,95.24,96.54,94.14,False
100.00,100.00,91.63,95.09,93.51,96.10,100.62,False
100.00,100.00,93.36,95.53,95.67,97.40,107.11,False
100.00,100.00,91.63,95.09,95.24,96.10,113.46,False
99.94,100.00,91.63,94.23,93.07,95.24,119.69,False
99.81,100.00,92.78,95.96,94.81,96.10,125.99,False
100.00,100.00,93.07,95.67,94.37,97.40,133.04,False
99.94,100.00,89.18,92.93,92.64,96.10,139.39,False
100.00,100.00,92.50,94.95,93.51,97.40,146.25,False
100.00,100.00,93.94,95.82,95.67,97.84,152.89,True
100.00,100.00,93.80,95.67,95.24,97.40,159.41,False
100.00,100.00,91.92,94.66,93.94,96.54,165.92,False
99.88,100.00,93.80,96.25,95.24,97.84,172.64,False
99.94,100.00,91.05,94.37,93.94,96.54,179.12,False
100.00,100.00,94.08,96.39,95.67,97.40,185.53,True
100.00,100.00,92.78,95.24,93.51,95.67,191.93,False
100.00,100.00,93.51,95.67,95.24,97.84,198.34,False
100.00,100.00,93.65,96.25,95.24,97.84,204.83,False
100.00,100.00,93.07,94.52,94.81,97.84,211.20,False
100.00,100.00,92.35,94.66,94.37,96.54,217.44,False
100.00,100.00,93.94,96.39,94.37,97.40,223.83,False
100.00,100.00,93.36,96.97,95.67,96.97,230.24,False
100.00,100.00,92.50,96.10,95.24,98.27,236.75,True
100.00,100.00,92.93,96.25,95.24,96.97,243.07,False
100.00,100.00,92.06,95.38,94.81,97.84,249.38,False
100.00,100.00,93.22,96.39,95.24,98.27,255.83,False
100.00,100.00,93.22,95.09,94.37,98.27,262.20,False
100.00,100.00,92.93,96.25,95.67,97.84,268.68,False
100.00,100.00,91.77,95.38,96.10,97.40,275.08,False
100.00,100.00,93.36,96.39,96.54,97.84,281.46,False
100.00,100.00,92.21,96.25,94.37,97.84,287.83,False
100.00,100.00,92.93,96.68,96.54,99.13,294.12,True
100.00,100.00,94.37,96.39,97.40,98.70,300.61,True
100.00,100.00,94.23,96.97,96.54,99.57,307.20,True
100.00,100.00,93.36,95.24,94.81,99.13,313.57,False
100.00,100.00,96.25,98.12,97.40,99.13,319.99,True
100.00,100.00,95.38,96.68,96.54,98.27,326.54,False
100.00,100.00,94.66,97.26,96.97,99.13,332.96,False
100.00,100.00,94.66,96.68,96.10,98.70,339.46,False
100.00,100.00,93.80,96.83,96.97,98.70,345.86,False
100.00,100.00,94.66,97.55,96.97,98.70,352.26,False
100.00,100.00,95.24,97.26,97.40,99.57,358.94,False
100.00,100.00,93.80,95.82,96.54,98.70,365.48,False
100.00,100.00,93.94,96.68,96.97,100.00,371.99,True
100.00,100.00,94.08,96.54,97.84,99.13,378.51,False
100.00,100.00,95.24,97.69,97.84,99.57,385.00,False
100.00,100.00,93.51,96.25,95.67,98.70,391.32,False
100.00,100.00,93.36,95.96,96.97,99.57,397.62,False
100.00,100.00,92.35,95.96,96.10,100.00,403.95,False
100.00,100.00,94.95,96.97,98.27,99.57,410.17,False
100.00,100.00,93.07,95.82,95.67,99.57,416.45,False
100.00,100.00,95.24,97.84,97.40,99.13,422.74,False
100.00,100.00,94.08,96.83,96.54,99.13,429.06,False
100.00,100.00,94.66,96.83,96.97,99.57,435.67,False
100.00,100.00,94.52,97.11,96.97,99.13,442.09,False
100.00,100.00,93.80,96.39,97.40,99.57,448.49,False
100.00,100.00,93.80,96.83,96.10,98.27,454.76,False
100.00,100.00,95.38,97.26,97.40,99.13,461.41,False
100.00,100.00,93.36,96.83,96.10,99.13,467.96,False
100.00,100.00,94.52,97.26,96.97,99.57,474.30,False
100.00,100.00,94.37,97.55,96.10,100.00,480.72,False
100.00,100.00,94.66,97.26,97.40,99.57,486.99,False
100.00,100.00,93.65,96.39,97.84,99.13,493.26,False
100.00,100.00,93.94,95.53,97.40,100.00,499.57,False
100.00,100.00,92.35,96.54,96.54,99.13,505.85,False
100.00,100.00,93.94,96.68,96.97,100.00,505.85,False
