################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,15.58,0.00,14.57,0.00,13.85,0.00,True
65.86,89.67,56.42,83.98,60.61,84.85,7.15,True
85.90,91.47,82.54,85.86,83.98,85.71,13.21,True
99.81,100.00,92.06,97.98,82.25,90.91,19.29,True
100.00,100.00,94.52,97.84,85.71,93.07,25.40,True
99.94,100.00,90.76,95.53,87.88,89.61,31.42,False
100.00,100.00,95.38,97.69,89.61,96.10,37.51,True
100.00,100.00,95.38,98.27,88.31,94.81,43.69,False
100.00,100.00,95.09,98.27,90.04,95.67,49.83,False
100.00,100.00,97.55,98.41,90.48,95.67,56.03,True
100.00,100.00,97.55,98.99,90.48,96.10,62.12,False
100.00,100.00,97.84,98.70,92.64,95.67,68.22,True
100.00,100.00,95.96,98.56,90.04,92.64,74.23,False
100.00,100.00,94.81,97.84,90.04,94.37,80.37,False
100.00,100.00,98.12,99.13,93.51,96.97,86.60,True
100.00,100.00,98.56,99.28,94.37,97.40,92.75,True
100.00,100.00,98.12,99.28,93.51,96.97,98.89,False
100.00,100.00,96.68,98.56,91.77,95.67,105.10,False
100.00,100.00,98.27,99.28,92.64,96.97,111.29,False
100.00,100.00,98.56,99.42,94.37,97.40,117.44,False
100.00,100.00,98.41,99.42,94.37,96.97,123.56,False
100.00,100.00,97.11,98.85,92.21,95.67,129.67,False
100.00,100.00,98.41,99.28,92.64,95.24,135.81,False
100.00,100.00,98.56,99.42,95.24,97.40,141.90,False
100.00,100.00,98.12,99.28,93.51,95.67,148.04,False
100.00,100.00,96.68,98.12,92.64,95.67,154.15,False
100.00,100.00,98.85,99.71,94.81,97.40,160.21,True
100.00,100.00,97.98,99.28,92.64,93.51,166.18,False
100.00,100.00,95.96,98.70,93.07,95.24,172.22,False
100.00,100.00,98.99,99.42,94.81,96.97,178.31,True
100.00,100.00,98.70,99.86,92.64,94.81,184.43,False
100.00,100.00,98.27,99.28,92.21,96.97,191.08,False
100.00,100.00,98.27,99.71,94.81,96.97,197.30,False
100.00,100.00,98.41,99.42,92.21,93.51,203.88,False
100.00,100.00,98.41,98.85,92.21,96.97,210.20,False
100.00,100.00,98.99,99.42,93.94,96.97,216.54,False
100.00,100.00,95.38,98.85,91.77,95.24,222.80,False
100.00,100.00,98.12,98.99,95.24,97.84,228.96,True
100.00,100.00,98.85,99.42,94.81,96.54,235.25,False
100.00,100.00,97.84,98.70,90.91,93.07,241.33,False
100.00,100.00,98.99,99.57,95.24,98.27,247.38,True
100.00,100.00,98.41,98.99,93.07,97.40,253.48,False
100.00,100.00,98.27,99.86,93.51,96.54,259.59,False
100.00,100.00,98.41,99.13,93.51,97.84,265.71,False
100.00,100.00,98.27,98.99,94.37,96.97,271.74,False
100.00,100.00,98.70,99.28,93.07,96.97,277.81,False
100.00,100.00,98.56,99.42,93.51,96.54,283.97,False
100.00,100.00,95.38,98.27,90.91,94.37,290.06,False
100.00,100.00,98.99,99.42,94.37,96.97,296.16,False
100.00,100.00,98.70,99.71,92.64,94.81,302.34,False
100.00,100.00,98.99,99.86,93.51,95.67,308.54,False
100.00,100.00,99.28,99.71,94.81,97.40,314.75,True
100.00,100.00,98.99,99.57,96.54,97.84,320.92,False
100.00,100.00,98.56,99.42,94.37,96.54,327.11,False
100.00,100.00,97.40,98.56,93.94,96.97,333.32,False
100.00,100.00,98.41,98.99,93.94,96.97,339.65,False
100.00,100.00,98.41,99.28,93.51,97.40,346.09,False
100.00,100.00,98.85,99.42,93.51,96.97,352.24,False
100.00,100.00,97.26,98.70,93.51,96.97,358.59,False
100.00,100.00,98.70,99.86,93.51,96.97,364.78,False
100.00,100.00,97.69,98.85,93.51,96.97,371.00,False
100.00,100.00,98.41,99.57,94.37,97.84,377.13,False
100.00,100.00,98.27,99.42,93.51,96.54,383.34,False
100.00,100.00,98.70,99.42,92.64,94.37,389.59,False
100.00,100.00,98.27,99.57,94.81,97.84,395.84,False
100.00,100.00,95.82,97.84,91.77,95.24,402.05,False
100.00,100.00,98.70,99.71,93.07,94.81,408.29,False
100.00,100.00,98.41,99.57,93.07,96.54,414.47,False
100.00,100.00,98.70,99.57,93.51,96.54,420.73,False
100.00,100.00,98.41,99.42,95.24,96.54,426.90,False
100.00,100.00,98.27,99.13,93.51,96.10,433.20,False
100.00,100.00,99.13,99.57,93.07,96.10,439.46,False
100.00,100.00,99.13,99.57,95.67,96.97,445.73,False
100.00,100.00,99.28,99.71,94.81,97.40,445.73,False
