################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_2l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,12.86,0.00,12.99,0.00,14.29,0.00,True
17.93,75.88,19.48,73.30,18.18,75.76,7.09,True
49.29,87.63,45.02,85.43,48.05,85.71,12.60,True
63.82,89.42,53.68,82.40,48.92,83.55,18.12,True
79.59,95.24,73.88,91.63,74.89,90.48,23.80,True
84.23,91.65,78.21,84.70,79.22,87.01,29.33,True
94.62,98.95,85.57,94.23,88.31,96.10,34.86,True
94.81,98.14,86.15,91.34,87.88,93.94,40.35,True
98.02,99.32,89.90,95.24,93.51,96.97,45.92,True
98.89,99.75,90.48,95.53,94.37,96.54,51.39,True
98.21,99.57,88.46,93.36,92.64,96.97,56.93,False
99.69,99.94,91.49,95.96,93.94,97.84,62.48,True
99.94,100.00,91.20,95.82,93.51,97.40,68.03,False
99.94,100.00,93.36,96.25,96.54,98.27,73.54,True
99.94,100.00,91.05,95.82,94.81,97.40,79.05,False
100.00,100.00,91.92,94.95,96.10,97.40,84.57,False
99.69,100.00,91.49,94.66,94.81,97.40,90.12,False
100.00,100.00,93.22,96.97,95.67,98.27,95.63,False
100.00,100.00,92.78,94.52,94.81,96.97,101.18,False
99.94,100.00,94.95,96.68,96.54,97.40,106.68,True
100.00,100.00,93.36,95.38,96.54,98.27,112.19,False
100.00,100.00,94.81,96.83,97.40,98.27,117.69,False
99.94,100.00,95.24,96.97,96.54,97.84,123.25,True
99.94,100.00,94.52,97.11,96.97,97.84,128.69,False
100.00,100.00,94.37,96.10,96.54,97.40,134.38,False
100.00,100.00,94.95,96.68,97.84,98.27,139.95,False
100.00,100.00,93.51,96.25,97.40,98.27,145.50,False
100.00,100.00,93.07,96.25,96.10,97.84,151.05,False
100.00,100.00,93.94,96.39,97.40,98.70,156.57,True
100.00,100.00,93.65,96.54,96.97,98.70,162.14,False
100.00,100.00,93.22,95.82,95.67,98.70,167.65,False
99.94,100.00,93.51,95.96,95.24,97.40,173.08,False
100.00,100.00,93.22,96.39,96.10,97.40,178.57,False
99.44,99.94,94.37,96.10,96.97,97.84,183.98,False
100.00,100.00,94.66,97.55,96.54,98.27,189.47,False
100.00,100.00,94.08,97.40,97.40,98.27,194.94,False
100.00,100.00,92.93,95.96,96.10,97.84,200.35,False
100.00,100.00,94.66,96.68,97.40,97.84,205.77,False
100.00,100.00,95.38,96.97,96.97,98.27,211.15,True
100.00,100.00,92.21,95.53,94.37,97.40,216.56,False
100.00,100.00,94.08,95.96,96.54,98.27,221.95,False
100.00,100.00,93.51,95.24,96.54,97.84,227.39,False
100.00,100.00,93.07,95.82,95.67,97.84,232.84,False
100.00,100.00,93.94,97.26,97.40,98.27,238.24,False
100.00,100.00,95.24,96.83,96.54,97.40,243.64,False
100.00,100.00,94.08,96.25,96.54,97.40,249.06,False
100.00,100.00,93.94,95.96,96.97,98.27,254.52,False
100.00,100.00,92.64,95.24,94.81,97.40,259.88,False
100.00,100.00,93.36,96.10,96.97,97.84,265.30,False
100.00,100.00,93.80,95.96,95.67,98.27,270.68,False
100.00,100.00,93.65,96.39,96.10,97.40,276.12,False
100.00,100.00,94.66,96.54,95.67,97.40,281.54,False
100.00,100.00,93.65,96.39,96.10,97.40,286.97,False
100.00,100.00,94.66,96.97,96.10,98.27,292.41,False
100.00,100.00,93.80,96.83,96.10,97.84,297.83,False
100.00,100.00,93.36,95.53,96.54,98.27,303.16,False
100.00,100.00,94.08,96.10,96.97,97.84,308.58,False
100.00,100.00,93.65,95.38,97.40,98.27,314.02,False
100.00,100.00,93.51,95.96,96.97,97.84,319.50,False
100.00,100.00,92.64,95.53,93.51,96.10,324.94,False
100.00,100.00,95.38,96.97,96.97,98.27,324.94,False
