################ TRAINING REPORT #################
# Images path   | ./dataset/fabric/side64/training/
# Validation    | 0.30
# Images shape  | (64,64,3)
# Architecure   | gtsd_1l
# Batch size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,15.83,0.00,17.03,0.00,18.18,0.00,True
46.94,87.14,42.14,77.63,44.59,77.92,7.35,True
75.76,96.04,61.33,82.68,59.74,82.25,13.32,True
87.76,98.21,69.70,84.42,68.83,80.09,19.43,True
96.66,99.69,75.04,86.00,74.89,86.58,25.38,True
97.53,99.20,79.94,86.29,78.35,87.45,31.55,True
98.70,100.00,80.81,89.47,79.65,87.45,37.38,True
99.07,99.88,78.93,86.29,77.06,84.85,43.24,False
99.38,99.94,81.82,89.03,80.52,88.74,49.10,True
99.88,99.94,84.56,89.47,84.42,89.18,55.17,True
99.57,99.88,80.95,86.72,79.22,86.15,61.13,False
99.88,100.00,81.53,87.01,78.35,87.88,67.10,False
100.00,100.00,82.25,89.32,78.79,89.18,73.12,False
99.88,100.00,79.94,89.47,75.76,86.15,79.21,False
99.94,100.00,82.68,87.88,80.95,86.15,85.46,False
100.00,100.00,86.44,90.62,84.42,91.34,91.55,True
100.00,100.00,82.40,90.19,80.09,87.45,97.54,False
100.00,100.00,85.14,90.04,83.98,87.45,103.59,False
99.69,99.94,79.80,87.01,77.92,85.71,109.55,False
100.00,100.00,81.96,89.90,83.55,90.04,115.49,False
100.00,100.00,81.10,88.31,79.65,87.01,121.40,False
100.00,100.00,83.55,89.61,83.12,90.48,127.32,False
100.00,100.00,81.39,89.32,80.95,90.04,133.54,False
100.00,100.00,84.56,89.32,83.12,90.04,139.47,False
100.00,100.00,85.28,90.48,84.85,89.18,145.50,False
100.00,100.00,84.27,89.61,83.98,88.31,151.65,False
100.00,100.00,86.00,90.33,83.12,87.45,157.70,False
100.00,100.00,85.86,88.60,81.39,87.45,163.71,False
100.00,100.00,83.84,88.74,81.82,87.88,169.83,False
100.00,100.00,82.25,88.60,80.52,86.58,175.90,False
100.00,100.00,84.85,89.18,82.25,89.18,181.89,False
99.94,100.00,84.56,89.03,81.82,88.74,187.94,False
100.00,100.00,83.41,88.74,80.09,87.88,193.76,False
100.00,100.00,84.56,89.61,81.39,88.31,199.68,False
100.00,100.00,85.43,88.89,82.68,87.45,205.50,False
100.00,100.00,85.57,90.19,82.25,88.74,211.47,False
100.00,100.00,85.14,90.04,84.85,87.01,217.37,False
100.00,100.00,86.44,90.62,84.42,91.34,217.37,False
