train,validation,time
0.00,0.00,0.00
99.54,95.19,13.90,best
100.00,92.12,25.74
100.00,95.19,37.61
100.00,89.05,49.52
100.00,87.58,61.36
100.00,86.92,73.20
100.00,86.52,85.01
100.00,90.25,96.82
100.00,87.72,108.65
100.00,86.52,120.49
100.00,87.18,132.27
100.00,90.25,143.96
99.54,95.19,143.96
