train,validation,time
0.00,0.00,0.00
0.00,0.00,0.88
0.00,0.00,0.58
12.09,5.77,0.59
63.27,45.48,0.60
88.25,71.56,0.60
95.22,80.73,0.58
97.41,84.93,0.56
98.37,88.47,0.59
98.99,91.35,0.58
99.27,92.01,0.58
99.55,93.32,0.57
99.55,92.79,0.58
99.66,95.67,0.57
99.83,95.28,0.61
99.83,96.46,0.57
99.94,95.15,0.59
99.94,96.33,0.59
100.00,96.33,0.59
100.00,95.54,0.58
100.00,97.90,0.60
100.00,97.90,0.60
