train,validation,time
0.00,0.00,0.00
0.00,0.00,0.95
0.22,0.00,0.56
35.38,20.05,0.63
75.87,54.26,0.55
90.49,73.53,0.54
95.89,84.80,0.56
98.48,90.43,0.55
98.93,92.66,0.54
99.49,91.22,0.56
99.61,94.63,0.58
99.66,94.63,0.56
99.78,95.41,0.54
99.89,95.67,0.56
100.00,96.72,0.54
99.89,97.64,0.56
99.89,97.64,0.56
