train,validation,time
0.00,0.00,0.00
0.00,0.00,0.91
2.98,2.62,0.58
23.28,20.45,0.56
66.25,53.34,0.61
85.94,71.17,0.59
92.46,79.82,0.59
95.50,84.80,0.56
97.41,86.11,0.58
99.10,89.52,0.58
99.33,92.14,0.57
99.04,93.05,0.57
99.78,91.48,0.57
99.72,96.07,0.59
99.94,93.71,0.57
100.00,94.50,0.57
100.00,96.99,0.56
100.00,94.89,0.57
100.00,96.46,0.57
100.00,97.12,0.57
100.00,97.64,0.57
100.00,97.64,0.57
