train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.00,0.00,0.61
20.87,13.37,0.61
64.62,46.00,0.59
87.46,68.94,0.58
94.83,80.47,0.60
96.91,83.75,0.58
98.82,87.55,0.60
99.21,91.48,0.62
99.49,93.97,0.64
99.61,93.45,0.58
99.61,96.20,0.63
99.83,95.28,0.64
100.00,96.33,0.61
99.94,96.72,0.59
100.00,95.54,0.59
100.00,96.85,0.59
100.00,97.38,0.68
100.00,97.90,0.56
100.00,97.90,0.56
