train,validation,time
0.00,0.00,0.00
0.00,0.00,0.84
0.11,0.00,0.57
18.28,11.27,0.60
54.56,37.61,0.58
70.75,56.75,0.59
77.33,67.76,0.57
83.46,76.15,0.60
88.25,81.26,0.59
91.73,86.24,0.59
93.93,87.55,0.59
95.73,90.56,0.57
98.09,90.83,0.61
98.65,92.79,0.61
99.27,94.10,0.61
99.78,94.89,0.57
100.00,95.94,0.59
99.94,96.72,0.59
99.89,97.64,0.58
99.89,97.64,0.58
