train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
3.09,0.92,0.62
40.10,29.23,0.56
66.03,52.03,0.57
82.11,70.77,0.57
91.45,84.67,0.56
93.59,85.98,0.57
95.84,89.12,0.54
97.98,91.61,0.64
98.65,91.35,0.58
99.04,94.23,0.56
99.44,94.50,0.56
99.55,95.02,0.57
99.61,94.63,0.57
99.66,94.63,0.57
99.78,94.76,0.55
99.94,97.12,0.60
99.94,96.59,0.57
100.00,97.25,0.62
100.00,97.77,0.56
100.00,97.77,0.56
