train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
0.06,0.00,0.65
34.93,20.58,0.62
78.12,60.16,0.61
92.58,77.72,0.62
96.63,85.98,0.60
98.48,90.04,0.63
99.38,93.18,0.61
99.38,95.15,0.61
99.83,95.54,0.61
99.78,95.81,0.61
99.94,96.46,0.60
99.94,96.72,0.64
100.00,98.43,0.61
100.00,98.43,0.61
