train,validation,time
0.00,0.00,0.00
0.00,0.00,0.87
0.84,0.66,0.62
36.50,30.01,0.62
49.83,45.22,0.62
67.89,56.36,0.63
83.52,70.38,0.62
92.07,78.90,0.61
96.18,85.06,0.61
98.43,89.12,0.59
98.20,89.38,0.61
99.66,93.05,0.63
99.72,96.72,0.62
99.83,94.89,0.60
100.00,96.72,0.62
100.00,97.77,0.64
100.00,97.77,0.64
