train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
2.25,1.70,0.59
31.83,23.59,0.60
66.65,53.60,0.59
83.13,65.92,0.60
91.06,73.79,0.59
94.83,81.26,0.60
97.19,87.94,0.59
97.53,89.78,0.59
99.33,92.27,0.59
99.55,93.71,0.59
99.94,94.50,0.62
100.00,96.85,0.61
100.00,96.99,0.60
100.00,97.51,0.57
100.00,97.51,0.57
