train,validation,time
0.00,0.00,0.00
0.00,0.00,0.78
0.00,0.00,0.56
6.92,3.67,0.59
28.23,24.64,0.56
45.39,34.08,0.58
70.13,55.18,0.59
82.45,69.99,0.58
89.82,80.08,0.57
94.09,84.93,0.60
97.19,87.16,0.56
98.43,89.52,0.56
98.99,91.35,0.55
99.61,94.76,0.58
99.89,94.76,0.57
100.00,96.59,0.55
100.00,96.99,0.56
100.00,96.07,0.59
100.00,97.25,0.58
100.00,97.64,0.58
100.00,97.64,0.58
