train,validation,time
0.00,0.00,0.00
0.00,0.00,0.89
0.45,0.66,0.63
41.06,27.52,0.62
69.57,55.05,0.59
80.65,68.02,0.61
90.83,81.78,0.59
95.05,87.29,0.62
96.68,86.11,0.62
97.92,91.35,0.62
98.88,90.69,0.62
99.21,93.97,0.57
99.27,95.15,0.63
99.61,96.72,0.60
99.66,96.07,0.61
99.83,96.33,0.60
99.78,96.85,0.59
99.89,96.59,0.60
99.89,96.99,0.61
100.00,98.03,0.60
100.00,98.03,0.60
