train,validation,time
0.00,0.00,0.00
0.00,0.00,0.80
0.73,0.66,0.59
16.65,13.63,0.59
44.54,33.81,0.58
66.87,49.02,0.59
84.08,71.17,0.59
91.06,82.57,0.56
94.15,87.16,0.56
96.46,91.61,0.58
98.26,93.05,0.56
99.21,94.23,0.57
99.78,95.02,0.56
99.94,96.99,0.57
99.94,97.25,0.57
100.00,96.99,0.57
100.00,97.38,0.56
100.00,97.90,0.57
100.00,97.90,0.57
