train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
0.39,0.00,0.60
35.88,20.05,0.58
74.80,58.72,0.56
89.26,78.51,0.57
96.01,86.50,0.58
97.92,90.43,0.57
99.21,90.69,0.58
99.44,94.50,0.56
99.72,96.46,0.57
99.89,96.20,0.57
99.94,96.85,0.62
99.72,94.50,0.56
100.00,97.38,0.58
100.00,98.43,0.57
100.00,98.43,0.57
