train,validation,time
0.00,0.00,0.00
0.00,0.00,0.82
3.43,2.62,0.56
26.88,23.20,0.57
69.46,54.78,0.61
87.35,71.17,0.60
94.43,81.39,0.62
97.53,85.85,0.56
98.71,92.53,0.60
99.21,89.38,0.62
99.61,92.27,0.60
99.61,93.84,0.58
99.89,94.76,0.59
99.83,96.20,0.61
100.00,97.12,0.60
99.89,96.33,0.61
99.94,97.90,0.58
99.94,97.90,0.58
