train,validation,time
0.00,0.00,0.00
0.00,0.00,0.83
0.00,0.00,0.66
17.27,7.21,0.61
55.12,39.71,0.57
74.63,60.94,0.60
86.78,76.28,0.60
93.70,85.45,0.61
96.63,88.47,0.60
98.48,90.17,0.61
98.71,91.87,0.60
99.27,94.63,0.58
99.72,92.14,0.58
99.83,95.15,0.60
99.94,96.46,0.59
99.94,94.89,0.59
100.00,96.20,0.58
100.00,96.85,0.59
100.00,96.46,0.62
100.00,96.33,0.58
100.00,96.33,0.59
100.00,98.03,0.62
100.00,98.03,0.62
