train,validation,time
0.00,0.00,0.00
0.00,0.00,0.86
1.12,0.66,0.65
27.67,23.72,0.61
62.09,45.74,0.56
78.23,62.25,0.56
89.09,74.71,0.58
92.01,82.70,0.66
96.63,87.94,0.62
98.09,88.73,0.60
99.27,91.22,0.58
99.55,92.40,0.56
99.83,93.58,0.56
100.00,93.58,0.57
100.00,95.02,0.62
100.00,96.07,0.55
100.00,96.46,0.56
100.00,99.08,0.60
100.00,99.08,0.60
