train,validation,time
0.00,0.00,0.00
0.00,0.00,0.85
0.79,0.13,0.59
30.71,21.10,0.58
66.76,51.77,0.59
82.56,69.86,0.60
90.27,79.69,0.58
93.53,85.85,0.62
96.63,88.73,0.56
97.69,93.05,0.60
99.16,94.76,0.57
99.72,96.20,0.58
99.78,95.15,0.59
99.89,97.25,0.59
100.00,97.64,0.60
100.00,97.64,0.60
